Feature,Importance
IND_r1,0.2042732354688404
SUP_sd,0.12163997229762159
IND_avg,0.0882634040511342
INF_kr,0.08377319033395317
INC_avg,0.07927161363945634
INC_kr,0.0763563454193965
INF_avg,0.05757062826093044
INF_sd,0.05617619220519244
INF_r1,0.0422467696085515
INF_sk,0.04090927759722126
INC_r1,0.03982068592602522
IND_sd,0.03382409624392844
INC_sd,0.01720538944584303
SUP_r1,0.016621650565537896
SUP_kr,0.012624983618885281
SUP_avg,0.007645163432239499
SUP_sk,0.007543747164828663
INC_sk,0.007229629961560813
IND_sk,0.00438961016501534
IND_kr,0.0026144145938381243
