Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,COMOLSD
4,MOEAD
5,COMOLSD
6,COMOLSD
7,COMOLSD
8,COMOLSD
9,MOEAD
10,COMOLSD
11,COMOLSD
12,MOEAD
13,MOEAD
14,MOEAD
15,COMOLSD
16,MOEAD
17,COMOLSD
18,MOEAD
19,MOEAD
20,COMOLSD
21,MOEAD
22,MOEAD
23,MOEAD
24,COMOLSD
25,MOEAD
26,MOEAD
27,COMOLSD
28,COMOLSD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,COMOLSD
33,MOEAD
34,COMOLSD
35,MOEAD
36,MOEAD
37,COMOLSD
38,COMOLSD
39,COMOLSD
40,COMOLSD
41,COMOLSD
42,MOEAD
43,MOEAD
44,MOEAD
45,COMOLSD
46,MOEAD
47,MOEAD
48,MOEAD
49,MOEAD
50,MOEAD
51,COMOLSD
52,COMOLSD
53,MOEAD
54,MOEAD
55,MOEAD
56,MOEAD
57,MOEAD
58,MOEAD
59,MOEAD
60,MOEAD
61,MOEAD
62,COMOLSD
63,MOEAD
64,COMOLSD
65,MOEAD
66,COMOLSD
67,COMOLSD
68,COMOLSD
69,COMOLSD
70,MOEAD
71,MOEAD
72,MOEAD
73,MOEAD
74,COMOLSD
75,COMOLSD
76,COMOLSD
77,COMOLSD
78,MOEAD
79,MOEAD
80,MOEAD
81,MOEAD
82,MOEAD
83,MOEAD
84,MOEAD
85,MOEAD
86,MOEAD
87,COMOLSD
88,MOEAD
89,MOEAD
90,COMOLSD
91,MOEAD
92,COMOLSD
93,COMOLSD
94,MOEAD
95,MOEAD
96,COMOLSD
97,COMOLSD
98,MOEAD
99,MOEAD
