Feature,Importance
IND_avg,0.16982179578174406
SUP_sd,0.16082109058203142
SUP_sk,0.13176652389663934
INF_sk,0.0722004037508533
INF_r1,0.0665132745282427
IND_sd,0.053642227562312426
INC_avg,0.052027927329462306
INC_sd,0.04713440626485465
SUP_avg,0.04012331002047237
INC_r1,0.040081654590093815
INC_kr,0.03249400212451352
INF_sd,0.031243620252332457
INF_kr,0.022922914918562673
IND_sk,0.02178142053318436
IND_r1,0.014101829538602735
SUP_r1,0.013315438335052972
INF_avg,0.012301848019213009
INC_sk,0.007838374831941131
SUP_kr,0.006112252457037655
IND_kr,0.0037556846828530432
