Feature,Importance
INF_r1,0.2656567068185552
SUP_sd,0.18525631190799197
IND_sk,0.09058942799111659
INC_kr,0.0862927538788257
INC_avg,0.07531929064270557
SUP_kr,0.05432574762170256
SUP_r1,0.04914598934382251
IND_avg,0.03778263654510279
IND_sd,0.030130923895113692
INC_r1,0.028977982903832338
SUP_sk,0.024313438418337753
INF_sd,0.022096453916029178
SUP_avg,0.013580047262317173
INC_sd,0.008209286939293185
IND_r1,0.00669488994606025
INF_kr,0.004759885658444114
INF_avg,0.004659079899762661
IND_kr,0.004228859988435316
INC_sk,0.004028622244620311
INF_sk,0.0039516641779312614
