Feature,Importance
INC_avg,0.27629540234398403
SUP_r1,0.14830710832163016
INF_sd,0.10671127543206534
IND_r1,0.08114888650210395
IND_sk,0.06728082862738154
INF_r1,0.05512096258170953
INF_avg,0.05396215319544429
INC_sd,0.03134403690046397
INC_r1,0.02887469346268991
IND_sd,0.027377393045999964
SUP_sd,0.023915740265002747
SUP_sk,0.022867026328505666
INF_sk,0.018197609445111076
IND_kr,0.014228563910714245
SUP_avg,0.012622330064546326
INF_kr,0.00951798376340433
IND_avg,0.007532788867643594
INC_sk,0.0067775223120742035
SUP_kr,0.0059510874915108146
INC_kr,0.0019666071380143885
