Feature,Importance
INF_sd,0.2374248030402781
INC_kr,0.13784669847823283
INF_r1,0.13692446170440217
INF_avg,0.10158955840438699
INC_avg,0.09003614662557416
SUP_sd,0.07717029258843297
IND_avg,0.07318666298131692
SUP_avg,0.04255349144257809
IND_r1,0.03149285686434681
INC_r1,0.018105126183983584
INC_sd,0.01764121712030237
INF_sk,0.006051812033759785
INC_sk,0.005647683936403575
IND_sk,0.005453932771017764
INF_kr,0.0041215703434994136
SUP_kr,0.0037524783604121177
SUP_r1,0.0034577598183247564
IND_kr,0.0025993099866401057
IND_sd,0.00254878606297587
SUP_sk,0.002395351253131389
