Feature,Importance
INC_r1,0.217366850026989
INF_kr,0.10977520764433883
SUP_avg,0.09092648598969504
SUP_sd,0.08096156878948144
SUP_kr,0.06632079700174702
SUP_sk,0.06614591447476016
IND_sk,0.054493391021864145
SUP_r1,0.051510977406738795
IND_sd,0.04762674408424394
INC_kr,0.032808288819373775
INF_r1,0.028382765702925087
INC_sd,0.027241560572426892
IND_r1,0.0267848983031507
IND_kr,0.024734611654255882
INF_avg,0.01576464556625043
INF_sk,0.01454918802411709
IND_avg,0.013530795121086068
INC_sk,0.013360305704543692
INF_sd,0.009318481373058152
INC_avg,0.008396522718953817
