Feature,Importance
IND_avg,0.1963845423220105
IND_kr,0.11769070493096527
IND_sd,0.1018132688758351
INC_r1,0.07523663810029277
INC_avg,0.06418620208812918
IND_sk,0.05532145950150712
INF_r1,0.054615358177244486
INC_sd,0.04750622872709545
INF_sd,0.04163612053821348
SUP_avg,0.03459042573390152
INC_kr,0.0332433699283106
SUP_r1,0.03184441136210733
INF_sk,0.028067506381289676
INF_avg,0.025124495561523904
INF_kr,0.020550084630839013
SUP_sk,0.01973698271635339
IND_r1,0.017485709242973636
INC_sk,0.015496150697190752
SUP_sd,0.01056263538007032
SUP_kr,0.008907705104146612
