Feature,Importance
IND_sd,0.21517568656334374
INC_sd,0.19694453551642407
IND_avg,0.1171696826269716
INC_avg,0.11099161267958906
INF_sd,0.10852105547829101
SUP_sd,0.06693400005711288
INF_kr,0.048116379051085276
INC_r1,0.03342842206652327
IND_kr,0.031118286134661454
SUP_avg,0.014506387307133358
INF_avg,0.01408654326455244
INF_r1,0.007939291291335845
SUP_r1,0.006204203232432516
INC_kr,0.005013880063127849
SUP_kr,0.004904974910493008
INC_sk,0.004863764636422979
SUP_sk,0.0045936366428960445
IND_r1,0.004208719246904285
IND_sk,0.003018150596605828
INF_sk,0.002260788634093456
