Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 32720 | GridSize: 262
Generation 2 | Revalues: 35050 | GridSize: 288
Generation 3 | Revalues: 38830 | GridSize: 288
Generation 4 | Revalues: 42490 | GridSize: 300
Generation 5 | Revalues: 45600 | GridSize: 299
Generation 6 | Revalues: 49950 | GridSize: 298
Generation 7 | Revalues: 52200 | GridSize: 300
Generation 8 | Revalues: 54750 | GridSize: 297
Generation 9 | Revalues: 56940 | GridSize: 294
Generation 10 | Revalues: 58590 | GridSize: 300
Generation 11 | Revalues: 60390 | GridSize: 300
Generation 12 | Revalues: 62570 | GridSize: 296
Generation 13 | Revalues: 65120 | GridSize: 295
Generation 14 | Revalues: 67870 | GridSize: 292
Generation 15 | Revalues: 69590 | GridSize: 300
Generation 16 | Revalues: 71720 | GridSize: 300
Generation 17 | Revalues: 72920 | GridSize: 300
Generation 18 | Revalues: 75060 | GridSize: 300
Generation 19 | Revalues: 78660 | GridSize: 296
Generation 20 | Revalues: 80230 | GridSize: 300
Generation 21 | Revalues: 81480 | GridSize: 300
Generation 22 | Revalues: 83480 | GridSize: 300
Generation 23 | Revalues: 85420 | GridSize: 300
Generation 24 | Revalues: 87560 | GridSize: 300
Generation 25 | Revalues: 88780 | GridSize: 300
Generation 26 | Revalues: 90340 | GridSize: 300
Generation 27 | Revalues: 92010 | GridSize: 300
Generation 28 | Revalues: 93420 | GridSize: 300
Generation 29 | Revalues: 94790 | GridSize: 300
Generation 30 | Revalues: 96260 | GridSize: 293
Generation 31 | Revalues: 97630 | GridSize: 300
Generation 32 | Revalues: 99490 | GridSize: 298
Generation 33 | Revalues: 100930 | GridSize: 300
Generation 34 | Revalues: 102010 | GridSize: 300
Generation 35 | Revalues: 103420 | GridSize: 300
Generation 36 | Revalues: 104960 | GridSize: 298
Generation 37 | Revalues: 106110 | GridSize: 300
Generation 38 | Revalues: 107230 | GridSize: 299
Generation 39 | Revalues: 108560 | GridSize: 300
Generation 40 | Revalues: 109710 | GridSize: 299
Generation 41 | Revalues: 111010 | GridSize: 300
Generation 42 | Revalues: 112420 | GridSize: 300
Generation 43 | Revalues: 113950 | GridSize: 297
Generation 44 | Revalues: 115150 | GridSize: 299
Generation 45 | Revalues: 116410 | GridSize: 300
Generation 46 | Revalues: 118010 | GridSize: 300
Generation 47 | Revalues: 119770 | GridSize: 300
Generation 48 | Revalues: 120950 | GridSize: 300
Generation 49 | Revalues: 122120 | GridSize: 298
Generation 50 | Revalues: 123280 | GridSize: 300
Generation 51 | Revalues: 124530 | GridSize: 300
Generation 52 | Revalues: 125600 | GridSize: 300
Generation 53 | Revalues: 126760 | GridSize: 300
Generation 54 | Revalues: 127950 | GridSize: 299
Generation 55 | Revalues: 129500 | GridSize: 300
Generation 56 | Revalues: 130800 | GridSize: 300
Generation 57 | Revalues: 132130 | GridSize: 299
Generation 58 | Revalues: 133600 | GridSize: 300
Generation 59 | Revalues: 135090 | GridSize: 300
Generation 60 | Revalues: 136710 | GridSize: 300
Generation 61 | Revalues: 137820 | GridSize: 300
Generation 62 | Revalues: 139160 | GridSize: 300
Generation 63 | Revalues: 140380 | GridSize: 300
Generation 64 | Revalues: 141700 | GridSize: 300
Generation 65 | Revalues: 142910 | GridSize: 300
Generation 66 | Revalues: 144290 | GridSize: 300
Generation 67 | Revalues: 145530 | GridSize: 300
Generation 68 | Revalues: 147140 | GridSize: 298
Generation 69 | Revalues: 148300 | GridSize: 300
Generation 70 | Revalues: 149640 | GridSize: 299
Generation 71 | Revalues: 150870 | GridSize: 300
Generation 72 | Revalues: 152010 | GridSize: 300
Generation 73 | Revalues: 153300 | GridSize: 295
Generation 74 | Revalues: 154860 | GridSize: 299
Generation 75 | Revalues: 156110 | GridSize: 297
Generation 76 | Revalues: 157520 | GridSize: 299
Generation 77 | Revalues: 158710 | GridSize: 300
Generation 78 | Revalues: 159840 | GridSize: 300
Generation 79 | Revalues: 161370 | GridSize: 300
Generation 80 | Revalues: 162620 | GridSize: 300
Generation 81 | Revalues: 164260 | GridSize: 299
Generation 82 | Revalues: 165610 | GridSize: 299
Generation 83 | Revalues: 166970 | GridSize: 297
Generation 84 | Revalues: 168370 | GridSize: 300
Generation 85 | Revalues: 169760 | GridSize: 300
Generation 86 | Revalues: 171170 | GridSize: 300
Generation 87 | Revalues: 172630 | GridSize: 300
Generation 88 | Revalues: 173980 | GridSize: 300
Generation 89 | Revalues: 175130 | GridSize: 300
Generation 90 | Revalues: 176360 | GridSize: 300
Generation 91 | Revalues: 177390 | GridSize: 300
Generation 92 | Revalues: 178810 | GridSize: 300
Generation 93 | Revalues: 179860 | GridSize: 300
Generation 94 | Revalues: 181040 | GridSize: 300
Generation 95 | Revalues: 182990 | GridSize: 300
Generation 96 | Revalues: 184260 | GridSize: 300
Generation 97 | Revalues: 185400 | GridSize: 300
Generation 98 | Revalues: 186890 | GridSize: 298
Generation 99 | Revalues: 188140 | GridSize: 296
Generation 100 | Revalues: 189370 | GridSize: 300
Generation 101 | Revalues: 190680 | GridSize: 300
Generation 102 | Revalues: 191950 | GridSize: 300
Generation 103 | Revalues: 193130 | GridSize: 300
Generation 104 | Revalues: 194380 | GridSize: 300
Generation 105 | Revalues: 195610 | GridSize: 300
Generation 106 | Revalues: 197010 | GridSize: 300
Generation 107 | Revalues: 198140 | GridSize: 299
Generation 108 | Revalues: 199230 | GridSize: 300
Generation 109 | Revalues: 200520 | GridSize: 300
Generation 110 | Revalues: 201750 | GridSize: 300
Generation 111 | Revalues: 202890 | GridSize: 300
Generation 112 | Revalues: 203910 | GridSize: 300
Generation 113 | Revalues: 204940 | GridSize: 300
Generation 114 | Revalues: 205970 | GridSize: 300
Generation 115 | Revalues: 207040 | GridSize: 300
Generation 116 | Revalues: 208120 | GridSize: 300
Generation 117 | Revalues: 209150 | GridSize: 300
Generation 118 | Revalues: 210480 | GridSize: 299
Generation 119 | Revalues: 211590 | GridSize: 300
Generation 120 | Revalues: 212700 | GridSize: 300
Generation 121 | Revalues: 213760 | GridSize: 300
Generation 122 | Revalues: 215230 | GridSize: 300
Generation 123 | Revalues: 216870 | GridSize: 300
Generation 124 | Revalues: 217970 | GridSize: 300
Generation 125 | Revalues: 219090 | GridSize: 300
Generation 126 | Revalues: 220200 | GridSize: 300
Generation 127 | Revalues: 221570 | GridSize: 300
Generation 128 | Revalues: 222580 | GridSize: 300
Generation 129 | Revalues: 223790 | GridSize: 300
Generation 130 | Revalues: 225010 | GridSize: 300
Generation 131 | Revalues: 226100 | GridSize: 300
Generation 132 | Revalues: 227140 | GridSize: 300
Generation 133 | Revalues: 228300 | GridSize: 300
Generation 134 | Revalues: 229630 | GridSize: 300
Generation 135 | Revalues: 231010 | GridSize: 300
Generation 136 | Revalues: 232240 | GridSize: 300
Generation 137 | Revalues: 233570 | GridSize: 300
Generation 138 | Revalues: 234790 | GridSize: 300
Generation 139 | Revalues: 236020 | GridSize: 300
Generation 140 | Revalues: 237170 | GridSize: 300
Generation 141 | Revalues: 238280 | GridSize: 299
Generation 142 | Revalues: 239880 | GridSize: 300
Generation 143 | Revalues: 241140 | GridSize: 300
Generation 144 | Revalues: 242260 | GridSize: 300
Generation 145 | Revalues: 243460 | GridSize: 300
Generation 146 | Revalues: 244720 | GridSize: 300
Generation 147 | Revalues: 245830 | GridSize: 300
Generation 148 | Revalues: 247040 | GridSize: 300
Generation 149 | Revalues: 248390 | GridSize: 299
Generation 150 | Revalues: 249690 | GridSize: 300
Generation 151 | Revalues: 250780 | GridSize: 299
Generation 152 | Revalues: 252370 | GridSize: 300
Generation 153 | Revalues: 253480 | GridSize: 300
Generation 154 | Revalues: 254840 | GridSize: 300
Generation 155 | Revalues: 255840 | GridSize: 300
