Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 31220 | GridSize: 261
Generation 2 | Revalues: 35040 | GridSize: 262
Generation 3 | Revalues: 39160 | GridSize: 242
Generation 4 | Revalues: 41120 | GridSize: 266
Generation 5 | Revalues: 44810 | GridSize: 300
Generation 6 | Revalues: 48520 | GridSize: 279
Generation 7 | Revalues: 51230 | GridSize: 287
Generation 8 | Revalues: 54290 | GridSize: 297
Generation 9 | Revalues: 56000 | GridSize: 300
Generation 10 | Revalues: 58510 | GridSize: 298
Generation 11 | Revalues: 60150 | GridSize: 300
Generation 12 | Revalues: 61850 | GridSize: 300
Generation 13 | Revalues: 63080 | GridSize: 300
Generation 14 | Revalues: 66100 | GridSize: 300
Generation 15 | Revalues: 68180 | GridSize: 297
Generation 16 | Revalues: 70360 | GridSize: 300
Generation 17 | Revalues: 71960 | GridSize: 300
Generation 18 | Revalues: 73240 | GridSize: 300
Generation 19 | Revalues: 74450 | GridSize: 300
Generation 20 | Revalues: 76060 | GridSize: 300
Generation 21 | Revalues: 77570 | GridSize: 300
Generation 22 | Revalues: 79420 | GridSize: 300
Generation 23 | Revalues: 80880 | GridSize: 298
Generation 24 | Revalues: 82750 | GridSize: 300
Generation 25 | Revalues: 84030 | GridSize: 300
Generation 26 | Revalues: 85590 | GridSize: 300
Generation 27 | Revalues: 87010 | GridSize: 300
Generation 28 | Revalues: 88370 | GridSize: 300
Generation 29 | Revalues: 89660 | GridSize: 300
Generation 30 | Revalues: 91120 | GridSize: 299
Generation 31 | Revalues: 92810 | GridSize: 300
Generation 32 | Revalues: 93990 | GridSize: 300
Generation 33 | Revalues: 95370 | GridSize: 300
Generation 34 | Revalues: 96520 | GridSize: 300
Generation 35 | Revalues: 98010 | GridSize: 300
Generation 36 | Revalues: 99780 | GridSize: 300
Generation 37 | Revalues: 100960 | GridSize: 300
Generation 38 | Revalues: 102180 | GridSize: 300
Generation 39 | Revalues: 103760 | GridSize: 300
Generation 40 | Revalues: 105200 | GridSize: 300
Generation 41 | Revalues: 106650 | GridSize: 300
Generation 42 | Revalues: 107920 | GridSize: 300
Generation 43 | Revalues: 109520 | GridSize: 296
Generation 44 | Revalues: 111110 | GridSize: 300
Generation 45 | Revalues: 112520 | GridSize: 300
Generation 46 | Revalues: 113670 | GridSize: 300
Generation 47 | Revalues: 114870 | GridSize: 300
Generation 48 | Revalues: 115950 | GridSize: 300
Generation 49 | Revalues: 117520 | GridSize: 300
Generation 50 | Revalues: 118980 | GridSize: 300
Generation 51 | Revalues: 120290 | GridSize: 298
Generation 52 | Revalues: 121830 | GridSize: 300
Generation 53 | Revalues: 122850 | GridSize: 299
Generation 54 | Revalues: 124260 | GridSize: 300
Generation 55 | Revalues: 125810 | GridSize: 300
Generation 56 | Revalues: 126860 | GridSize: 300
Generation 57 | Revalues: 128130 | GridSize: 300
Generation 58 | Revalues: 129460 | GridSize: 300
Generation 59 | Revalues: 130930 | GridSize: 297
Generation 60 | Revalues: 132370 | GridSize: 300
Generation 61 | Revalues: 133630 | GridSize: 298
Generation 62 | Revalues: 134920 | GridSize: 296
Generation 63 | Revalues: 136100 | GridSize: 300
Generation 64 | Revalues: 137480 | GridSize: 300
Generation 65 | Revalues: 138800 | GridSize: 299
Generation 66 | Revalues: 140130 | GridSize: 299
Generation 67 | Revalues: 141390 | GridSize: 300
Generation 68 | Revalues: 142960 | GridSize: 300
Generation 69 | Revalues: 144550 | GridSize: 299
Generation 70 | Revalues: 145820 | GridSize: 300
Generation 71 | Revalues: 147230 | GridSize: 300
Generation 72 | Revalues: 148490 | GridSize: 300
Generation 73 | Revalues: 149720 | GridSize: 300
Generation 74 | Revalues: 151380 | GridSize: 299
Generation 75 | Revalues: 152690 | GridSize: 300
Generation 76 | Revalues: 153840 | GridSize: 300
Generation 77 | Revalues: 155010 | GridSize: 297
Generation 78 | Revalues: 156240 | GridSize: 300
Generation 79 | Revalues: 157450 | GridSize: 300
Generation 80 | Revalues: 158600 | GridSize: 300
Generation 81 | Revalues: 159710 | GridSize: 300
Generation 82 | Revalues: 161120 | GridSize: 300
Generation 83 | Revalues: 162300 | GridSize: 299
Generation 84 | Revalues: 163810 | GridSize: 298
Generation 85 | Revalues: 164980 | GridSize: 300
Generation 86 | Revalues: 166220 | GridSize: 300
Generation 87 | Revalues: 167420 | GridSize: 300
Generation 88 | Revalues: 168950 | GridSize: 300
Generation 89 | Revalues: 170110 | GridSize: 300
Generation 90 | Revalues: 171260 | GridSize: 300
Generation 91 | Revalues: 172680 | GridSize: 300
Generation 92 | Revalues: 174050 | GridSize: 300
Generation 93 | Revalues: 175580 | GridSize: 300
Generation 94 | Revalues: 177010 | GridSize: 294
Generation 95 | Revalues: 178170 | GridSize: 300
Generation 96 | Revalues: 179480 | GridSize: 300
Generation 97 | Revalues: 180640 | GridSize: 300
Generation 98 | Revalues: 182160 | GridSize: 300
Generation 99 | Revalues: 183360 | GridSize: 299
Generation 100 | Revalues: 184540 | GridSize: 299
Generation 101 | Revalues: 185740 | GridSize: 300
Generation 102 | Revalues: 186800 | GridSize: 300
Generation 103 | Revalues: 187870 | GridSize: 300
Generation 104 | Revalues: 189140 | GridSize: 300
Generation 105 | Revalues: 190160 | GridSize: 300
Generation 106 | Revalues: 191480 | GridSize: 300
Generation 107 | Revalues: 192600 | GridSize: 300
Generation 108 | Revalues: 194460 | GridSize: 300
Generation 109 | Revalues: 195680 | GridSize: 300
Generation 110 | Revalues: 197230 | GridSize: 300
Generation 111 | Revalues: 198480 | GridSize: 300
Generation 112 | Revalues: 199730 | GridSize: 300
Generation 113 | Revalues: 200930 | GridSize: 300
Generation 114 | Revalues: 202250 | GridSize: 300
Generation 115 | Revalues: 203430 | GridSize: 300
Generation 116 | Revalues: 205010 | GridSize: 300
Generation 117 | Revalues: 206200 | GridSize: 298
Generation 118 | Revalues: 207670 | GridSize: 300
Generation 119 | Revalues: 209110 | GridSize: 300
Generation 120 | Revalues: 210170 | GridSize: 300
Generation 121 | Revalues: 211520 | GridSize: 300
Generation 122 | Revalues: 212560 | GridSize: 300
Generation 123 | Revalues: 213760 | GridSize: 300
Generation 124 | Revalues: 214830 | GridSize: 300
Generation 125 | Revalues: 216120 | GridSize: 300
Generation 126 | Revalues: 217360 | GridSize: 300
