Instance,SBS_Prediction
71,0.8661327307988551
129,0.843842230805837
22,0.8571693526667614
183,0.8151253037794497
429,0.840318870695556
64,0.8538441725284958
481,0.8471302396387922
241,0.8504895151220628
281,0.8354889428419915
84,0.8534092311989889
161,0.8534041054795439
103,0.8534790895680213
209,0.8448243106231109
206,0.8470811719385746
244,0.8551011817995267
336,0.8610391545090327
331,0.8610410177712321
0,0.8493570726051098
261,0.8467358062341235
504,0.8607981090446326
407,0.8426518668390305
440,0.855332882441302
230,0.8506725491325038
430,0.8448738690764276
A,0.8419697000855028
357,0.8492310205502556
202,0.8489961453624012
345,0.846759552609359
232,0.8564811604671515
127,0.8575784692342195
20,0.8475732989619922
387,0.8530960107253398
67,0.8464439454152789
502,0.8478707370041292
94,0.8572431509189028
74,0.8479517978456742
23,0.8347028930710255
156,0.8486265119286261
394,0.8312213744646192
121,0.8512344524449631
242,0.8487304893780551
80,0.8598578509517371
11,0.8638696292612152
59,0.8568589765570094
179,0.852533741388435
427,0.8584573864080235
340,0.8530500979321477
137,0.8442692481200926
366,0.8547178025715347
322,0.8500945231454767
81,0.8490172227654464
237,0.8622560783330367
69,0.8650280401359379
239,0.8691626619258116
497,0.8384743118093985
496,0.8411314383992522
