Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 19030 | GridSize: 298
Generation 2 | Revalues: 23900 | GridSize: 300
Generation 3 | Revalues: 27300 | GridSize: 300
Generation 4 | Revalues: 30110 | GridSize: 300
Generation 5 | Revalues: 32250 | GridSize: 300
Generation 6 | Revalues: 33620 | GridSize: 300
Generation 7 | Revalues: 36420 | GridSize: 300
Generation 8 | Revalues: 38070 | GridSize: 300
Generation 9 | Revalues: 39890 | GridSize: 300
Generation 10 | Revalues: 41470 | GridSize: 299
Generation 11 | Revalues: 43460 | GridSize: 300
Generation 12 | Revalues: 45060 | GridSize: 299
Generation 13 | Revalues: 47310 | GridSize: 300
Generation 14 | Revalues: 49510 | GridSize: 300
Generation 15 | Revalues: 51590 | GridSize: 299
Generation 16 | Revalues: 54220 | GridSize: 299
Generation 17 | Revalues: 55700 | GridSize: 300
Generation 18 | Revalues: 57830 | GridSize: 300
Generation 19 | Revalues: 59020 | GridSize: 296
Generation 20 | Revalues: 60560 | GridSize: 300
Generation 21 | Revalues: 62000 | GridSize: 297
Generation 22 | Revalues: 63380 | GridSize: 300
Generation 23 | Revalues: 64840 | GridSize: 298
Generation 24 | Revalues: 66420 | GridSize: 300
Generation 25 | Revalues: 67530 | GridSize: 300
Generation 26 | Revalues: 68980 | GridSize: 300
Generation 27 | Revalues: 70570 | GridSize: 299
Generation 28 | Revalues: 71760 | GridSize: 300
Generation 29 | Revalues: 72990 | GridSize: 297
Generation 30 | Revalues: 74190 | GridSize: 300
Generation 31 | Revalues: 75580 | GridSize: 298
Generation 32 | Revalues: 76630 | GridSize: 300
Generation 33 | Revalues: 77730 | GridSize: 299
Generation 34 | Revalues: 78990 | GridSize: 300
Generation 35 | Revalues: 80090 | GridSize: 299
Generation 36 | Revalues: 81140 | GridSize: 300
Generation 37 | Revalues: 82480 | GridSize: 299
Generation 38 | Revalues: 83750 | GridSize: 299
Generation 39 | Revalues: 84910 | GridSize: 299
Generation 40 | Revalues: 86240 | GridSize: 300
Generation 41 | Revalues: 87450 | GridSize: 300
Generation 42 | Revalues: 88600 | GridSize: 300
Generation 43 | Revalues: 89820 | GridSize: 300
Generation 44 | Revalues: 91190 | GridSize: 300
Generation 45 | Revalues: 92480 | GridSize: 300
Generation 46 | Revalues: 93680 | GridSize: 300
Generation 47 | Revalues: 95000 | GridSize: 297
Generation 48 | Revalues: 96060 | GridSize: 300
Generation 49 | Revalues: 97370 | GridSize: 300
Generation 50 | Revalues: 98420 | GridSize: 300
Generation 51 | Revalues: 99580 | GridSize: 299
Generation 52 | Revalues: 100770 | GridSize: 300
Generation 53 | Revalues: 102070 | GridSize: 300
Generation 54 | Revalues: 103170 | GridSize: 300
Generation 55 | Revalues: 104400 | GridSize: 300
Generation 56 | Revalues: 105790 | GridSize: 300
Generation 57 | Revalues: 106970 | GridSize: 300
Generation 58 | Revalues: 108160 | GridSize: 300
Generation 59 | Revalues: 109230 | GridSize: 299
Generation 60 | Revalues: 110440 | GridSize: 300
Generation 61 | Revalues: 111490 | GridSize: 300
Generation 62 | Revalues: 112710 | GridSize: 297
Generation 63 | Revalues: 113800 | GridSize: 300
Generation 64 | Revalues: 115090 | GridSize: 299
Generation 65 | Revalues: 116130 | GridSize: 300
Generation 66 | Revalues: 117280 | GridSize: 300
Generation 67 | Revalues: 118400 | GridSize: 300
Generation 68 | Revalues: 119430 | GridSize: 300
Generation 69 | Revalues: 120650 | GridSize: 300
Generation 70 | Revalues: 121760 | GridSize: 300
Generation 71 | Revalues: 122820 | GridSize: 300
Generation 72 | Revalues: 123970 | GridSize: 299
Generation 73 | Revalues: 125170 | GridSize: 300
Generation 74 | Revalues: 126400 | GridSize: 300
Generation 75 | Revalues: 127520 | GridSize: 300
Generation 76 | Revalues: 128590 | GridSize: 299
Generation 77 | Revalues: 129970 | GridSize: 298
Generation 78 | Revalues: 131140 | GridSize: 300
Generation 79 | Revalues: 132310 | GridSize: 300
Generation 80 | Revalues: 133320 | GridSize: 300
Generation 81 | Revalues: 134430 | GridSize: 300
Generation 82 | Revalues: 135520 | GridSize: 300
Generation 83 | Revalues: 136590 | GridSize: 300
Generation 84 | Revalues: 137720 | GridSize: 296
Generation 85 | Revalues: 138870 | GridSize: 300
Generation 86 | Revalues: 140240 | GridSize: 300
Generation 87 | Revalues: 141330 | GridSize: 300
Generation 88 | Revalues: 142480 | GridSize: 300
Generation 89 | Revalues: 143640 | GridSize: 300
Generation 90 | Revalues: 144850 | GridSize: 299
Generation 91 | Revalues: 146020 | GridSize: 300
Generation 92 | Revalues: 147360 | GridSize: 300
Generation 93 | Revalues: 148560 | GridSize: 300
Generation 94 | Revalues: 149670 | GridSize: 300
Generation 95 | Revalues: 150850 | GridSize: 300
Generation 96 | Revalues: 151970 | GridSize: 300
Generation 97 | Revalues: 153010 | GridSize: 299
Generation 98 | Revalues: 154190 | GridSize: 300
Generation 99 | Revalues: 155460 | GridSize: 300
Generation 100 | Revalues: 156610 | GridSize: 296
Generation 101 | Revalues: 157830 | GridSize: 300
Generation 102 | Revalues: 159010 | GridSize: 300
Generation 103 | Revalues: 160290 | GridSize: 297
Generation 104 | Revalues: 161550 | GridSize: 300
Generation 105 | Revalues: 162750 | GridSize: 300
Generation 106 | Revalues: 163960 | GridSize: 300
Generation 107 | Revalues: 165050 | GridSize: 300
Generation 108 | Revalues: 166160 | GridSize: 299
Generation 109 | Revalues: 167220 | GridSize: 300
Generation 110 | Revalues: 168430 | GridSize: 300
Generation 111 | Revalues: 169490 | GridSize: 300
Generation 112 | Revalues: 170530 | GridSize: 300
Generation 113 | Revalues: 171630 | GridSize: 300
Generation 114 | Revalues: 172690 | GridSize: 300
Generation 115 | Revalues: 173700 | GridSize: 299
Generation 116 | Revalues: 174870 | GridSize: 296
Generation 117 | Revalues: 176050 | GridSize: 300
Generation 118 | Revalues: 177060 | GridSize: 300
Generation 119 | Revalues: 178060 | GridSize: 300
Generation 120 | Revalues: 179140 | GridSize: 300
Generation 121 | Revalues: 180490 | GridSize: 300
Generation 122 | Revalues: 181530 | GridSize: 300
Generation 123 | Revalues: 182570 | GridSize: 300
Generation 124 | Revalues: 183740 | GridSize: 300
Generation 125 | Revalues: 184850 | GridSize: 300
Generation 126 | Revalues: 185930 | GridSize: 300
Generation 127 | Revalues: 187080 | GridSize: 300
Generation 128 | Revalues: 188210 | GridSize: 300
Generation 129 | Revalues: 189400 | GridSize: 300
Generation 130 | Revalues: 190510 | GridSize: 300
Generation 131 | Revalues: 191690 | GridSize: 300
Generation 132 | Revalues: 192710 | GridSize: 300
Generation 133 | Revalues: 194070 | GridSize: 300
Generation 134 | Revalues: 195210 | GridSize: 300
Generation 135 | Revalues: 196370 | GridSize: 300
Generation 136 | Revalues: 197460 | GridSize: 300
Generation 137 | Revalues: 198470 | GridSize: 300
Generation 138 | Revalues: 199540 | GridSize: 300
Generation 139 | Revalues: 200580 | GridSize: 300
Generation 140 | Revalues: 201620 | GridSize: 300
Generation 141 | Revalues: 202680 | GridSize: 300
Generation 142 | Revalues: 203740 | GridSize: 298
Generation 143 | Revalues: 204830 | GridSize: 300
Generation 144 | Revalues: 205940 | GridSize: 300
Generation 145 | Revalues: 207010 | GridSize: 300
Generation 146 | Revalues: 208070 | GridSize: 300
Generation 147 | Revalues: 209170 | GridSize: 300
Generation 148 | Revalues: 210220 | GridSize: 300
Generation 149 | Revalues: 211370 | GridSize: 300
Generation 150 | Revalues: 212470 | GridSize: 300
Generation 151 | Revalues: 213640 | GridSize: 300
Generation 152 | Revalues: 214770 | GridSize: 300
Generation 153 | Revalues: 215870 | GridSize: 300
Generation 154 | Revalues: 216990 | GridSize: 300
Generation 155 | Revalues: 218090 | GridSize: 300
Generation 156 | Revalues: 219150 | GridSize: 300
Generation 157 | Revalues: 220180 | GridSize: 300
Generation 158 | Revalues: 221260 | GridSize: 300
