Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
C,0.2240000000,0.0445421149,0.0259740260,1.2989073881,-0.4692912730,0.2640000000,0.0233238076,-0.2721893491,1.6280276817,0.3631734744,0.5120000000,0.0515363949,0.1449086162,1.5489185658,0.0252482701,0.5120000000,0.0515363949,0.1449086162,1.5489185658,0.0252482701
