Instance,SBS_Prediction
71,0.8683127699803873
129,0.8260480171157498
22,0.8629841980173657
183,0.8253075430829135
429,0.8274967964362752
64,0.8670543258689402
481,0.871889112592465
241,0.8481526575279849
281,0.849373016648498
84,0.8654597753817198
161,0.8601166339762989
103,0.8536966819194051
209,0.8452369895295377
206,0.8697649299958624
244,0.8501935856718091
336,0.8524869165001648
331,0.8633658584325409
0,0.8621213461339269
261,0.8637484610940079
504,0.8619008999994014
407,0.8583935655045382
440,0.8716324774229196
230,0.8663557826508774
430,0.850294086862669
A,0.8617038009462842
357,0.8624415519224393
202,0.8546664641078707
345,0.8577761699408377
232,0.8673997802435945
127,0.8714986351379692
20,0.8511080645427356
387,0.8584822835645278
67,0.8553626226265216
502,0.8507605264720267
94,0.8407740275416477
74,0.8462479755984603
23,0.8577986942818433
156,0.8586829018741257
394,0.8513986432096567
121,0.8534759675838406
242,0.8584709158454011
80,0.8601389463539617
11,0.8536355857668474
59,0.8697690203048998
179,0.8679074060659498
427,0.8473809098504804
340,0.8630377660259956
137,0.8569427418292856
366,0.8649162322554461
322,0.8600178047479444
81,0.8508764167000283
237,0.8645864973597545
69,0.8628556933793152
239,0.8535368401694668
497,0.8417134784892627
496,0.8618405977143287
