Instance,SBS_Prediction
71,0.8462884247691282
129,0.8460013019244318
22,0.8531318907859684
183,0.816840903477118
429,0.8425501987166796
64,0.8451026108391991
481,0.8440146822949999
241,0.8517892168289464
281,0.8497467930814347
84,0.8516573632493621
161,0.8482935403046185
103,0.8546823024227632
209,0.8536886435480837
206,0.8456030096336816
244,0.8487144861691395
336,0.847775374167125
331,0.8599012066761972
0,0.8506254814057682
261,0.8535938953080526
504,0.8564755034929368
407,0.861770975932003
440,0.8521304065021248
230,0.8664778205808301
430,0.8614037068237965
A,0.8453564731732238
357,0.8476354513672044
202,0.8493742856556848
345,0.8698098639356125
232,0.8555928847504285
127,0.848124112655115
20,0.8610240881263934
387,0.8468447966812813
67,0.8526942312517238
502,0.8447783470996997
94,0.8434342876348547
74,0.8512984399511356
23,0.850169983064431
156,0.8584541345554432
394,0.8466653367458208
121,0.8564581812309413
242,0.8540192487192735
80,0.8501394315119549
11,0.8584020029523639
59,0.8571352540716605
179,0.8563828026393897
427,0.8474420976219565
340,0.8554036107533995
137,0.8539073345364243
366,0.8528590832127044
322,0.8710983194238172
81,0.849816504287437
237,0.8582595560626244
69,0.8465980036159573
239,0.8607695098183032
497,0.8503073884144089
496,0.8603665403916161
