Feature,Importance
INF_sd,0.1562542319714163
INF_r1,0.1001536187559679
INC_sd,0.08065424159960682
SUP_sd,0.06878564530457101
IND_kr,0.06625220684038365
IND_avg,0.061748189699557185
INF_avg,0.06157651733659893
SUP_avg,0.05714639457743868
INC_r1,0.04824396232192866
IND_r1,0.047136605509857474
INC_avg,0.04011905828083427
SUP_sk,0.03569860762681259
INC_sk,0.026709229577836457
INF_kr,0.02472515392902325
SUP_r1,0.023072376363587704
INC_kr,0.02245362157393474
SUP_kr,0.022439508207495948
IND_sk,0.021281064217315862
IND_sd,0.01961641882710796
INF_sk,0.015933347478724588
