Feature,Importance
INF_sd,0.19262187567071073
IND_avg,0.15386741600681023
INF_r1,0.05772934512762448
INC_r1,0.0565963754400695
INF_avg,0.055245964790974274
INF_kr,0.0548829274317728
SUP_sd,0.05310600128980099
INC_avg,0.053026074298949066
INC_kr,0.04586032461145426
INC_sd,0.04427391737649921
SUP_sk,0.03840268405622656
IND_kr,0.0375063994928845
IND_r1,0.02541424738798232
SUP_r1,0.023347706049194592
SUP_avg,0.02314621756593783
IND_sd,0.022468957735466404
SUP_kr,0.01910594280884949
INC_sk,0.01895684627157761
IND_sk,0.013923897535497148
INF_sk,0.010516879051718012
