Feature,Importance
IND_avg,0.14258212777044418
INF_avg,0.11975254374914872
SUP_sd,0.08388465709257606
INF_sd,0.08193572152392399
INC_sd,0.06081358406831667
INC_avg,0.05675055162731418
SUP_avg,0.05411446497438974
IND_r1,0.044439867364442505
INC_r1,0.04434061991498071
SUP_kr,0.03476439577820357
INC_sk,0.0347524699075871
INC_kr,0.0320216491351696
SUP_r1,0.03171096520020724
SUP_sk,0.028113945935401972
IND_sd,0.027980589074115877
INF_sk,0.026305026579721443
INF_kr,0.025729450058926847
INF_r1,0.025299689428378316
IND_sk,0.025061887350703
IND_kr,0.01964579346604825
