Feature,Importance
INF_r1,0.12375346792034414
INF_sd,0.09968592405165672
INF_avg,0.09734478082555743
INC_r1,0.0907799325860191
INC_sk,0.05736774137270723
SUP_sd,0.05666312620480198
IND_avg,0.0532476901407576
INC_avg,0.05174220124413126
SUP_avg,0.04628492276601357
INC_sd,0.03891277897805541
SUP_sk,0.03649315330978125
INC_kr,0.03309636506994664
SUP_r1,0.03193977556324748
IND_sd,0.03009284075438017
IND_kr,0.027969815026990603
INF_kr,0.027813477286994077
IND_sk,0.02675806265791822
INF_sk,0.025813255671963135
IND_r1,0.02328539965825696
SUP_kr,0.02095528891047709
