Feature,Importance
IND_avg,0.12869596207335957
IND_sd,0.09393464459922535
INF_avg,0.08603588569362125
INC_r1,0.07181076913275972
INF_sd,0.06890672040682806
INC_avg,0.06418833153407895
SUP_avg,0.06209461811634634
SUP_sd,0.055808640704224415
INF_sk,0.042481391258146456
INF_kr,0.04240730865323001
IND_kr,0.04052908746314765
INC_sd,0.038658989748805696
IND_r1,0.034710686967993246
IND_sk,0.03070625731246472
SUP_sk,0.029693944174917122
SUP_kr,0.02650086333847256
SUP_r1,0.02367717068280508
INC_kr,0.023570057316700185
INC_sk,0.020315268837444948
INF_r1,0.015273401985428639
