Feature,Importance
INF_sd,0.19583863183660757
SUP_avg,0.09868348196987407
INC_avg,0.07451386711046108
IND_sk,0.06670325471758294
INC_r1,0.06290735410060275
INF_r1,0.06242159720297603
SUP_r1,0.05581421907103107
SUP_sd,0.04464591963280352
INF_kr,0.03813904418475647
IND_avg,0.03506466707032908
IND_kr,0.03459727672032775
INF_avg,0.03323598142474816
IND_sd,0.03127603943466991
INC_kr,0.028911278380103034
IND_r1,0.025569044717083527
INC_sd,0.0239072279948568
INC_sk,0.023177166808257307
SUP_kr,0.022626038596623214
INF_sk,0.021303763465356826
SUP_sk,0.02066414556094888
