Feature,Importance
INF_sd,0.13182460856607092
INF_r1,0.09366942011281688
INF_avg,0.09125917371643107
SUP_sd,0.09037797141397765
INC_avg,0.08511620875321808
SUP_avg,0.07913848211845256
IND_r1,0.07699750705174549
IND_avg,0.07627749965526026
SUP_sk,0.03804359559324351
INC_sd,0.03702255509567305
IND_sd,0.03314102908256817
SUP_r1,0.027884460068276426
INC_r1,0.027371975242366543
INC_kr,0.019667916517964665
SUP_kr,0.017726922081274098
IND_kr,0.017354841031701283
INF_sk,0.016646391680566665
INF_kr,0.016484315061651784
IND_sk,0.012195007106402094
INC_sk,0.011800120050338725
