Feature,Importance
INF_avg,0.16291071711685415
SUP_avg,0.1560150695677473
INF_sd,0.1069211885938129
INF_r1,0.07429827642646436
INC_avg,0.0513501193752222
IND_avg,0.05099202555166973
IND_sd,0.04734867615878864
INC_sk,0.04453969624992724
INF_sk,0.03984473540916528
INC_sd,0.03864637545850762
IND_r1,0.03447326552290325
SUP_r1,0.033670911419365145
IND_sk,0.027120421799948714
SUP_sk,0.02534017658572602
SUP_sd,0.02158841492464317
INC_r1,0.020094619515353993
INF_kr,0.017441157667787196
INC_kr,0.016569528954633442
IND_kr,0.016060176738912982
SUP_kr,0.014774446962566657
