Instance,SBS_Prediction
71,0.7259955659746126
129,0.7431081132257955
22,0.6822589138169047
183,0.7564267783360948
429,0.6514959677878298
64,0.663202707718104
481,0.7570580389460566
241,0.7677722574967077
281,0.7348798352305175
84,0.7388760173143311
161,0.7998165833403624
103,0.6427327923247534
209,0.6217521017070528
206,0.6246397715809643
244,0.6512242725480668
336,0.6208149410445272
331,0.6452639191400512
0,0.6461200191353264
261,0.636716376648333
504,0.6310508285609897
407,0.6316001991701139
440,0.6370601530837843
230,0.627956736079569
430,0.623965935510131
A,0.6366427378258781
357,0.6351764037231518
202,0.6199774948464841
345,0.6278470246359302
232,0.6213282532584595
127,0.6316020228167378
20,0.622789681413355
387,0.6119761944428791
67,0.6286670160569834
502,0.6409867697263885
94,0.6307274474712959
74,0.6283348044914583
23,0.6221114007599418
156,0.6259239814280401
394,0.6201846967200072
121,0.6252349572460298
242,0.6233617725400332
80,0.6432495422146494
11,0.629237966155407
59,0.6248039607277347
179,0.6260178687134551
427,0.6591495248136526
340,0.6365974037488886
137,0.6371011037049662
366,0.625353125741645
322,0.6277128949838152
81,0.6272497715258806
237,0.6162500854712956
69,0.6386487939939482
239,0.6552141002209118
497,0.6301133089478662
496,0.6265503892888156
92,0.6287453376094657
168,0.6399755474033361
14,0.630698791785354
367,0.6409332736881451
247,0.6199089490872861
