Instance,SBS_Prediction
71,0.7981875139420006
129,0.7376852927395006
22,0.6947771559238
183,0.8778200047154532
429,0.7980579084538499
64,0.7965792325872002
481,0.7938993090862
241,0.8059018435525503
281,0.8020039153261002
84,0.7938510745430505
161,0.8093613588268499
103,0.7967913959916001
209,0.8081996958217499
206,0.7888005523951503
244,0.81205722048895
336,0.7916713733207499
331,0.8043480881079499
0,0.7983084539746998
261,0.7900010449794996
504,0.7910077577061001
407,0.7883047794035504
440,0.7959016063449004
230,0.7914841104736999
430,0.8002959808021002
A,0.7962655816045003
357,0.7907495911794503
202,0.80921785121475
345,0.8013250705746501
232,0.7999056734849995
127,0.7938221809862501
20,0.8065100557901501
387,0.8062854743258498
67,0.8030916039881505
502,0.8064075624945999
94,0.7956190071110502
74,0.7862460142087996
23,0.7926141560873999
156,0.8016359783641501
394,0.7925424580106002
121,0.8023032404256502
242,0.7872564683544002
80,0.78270330562945
11,0.8060767174901001
59,0.78568981137475
179,0.7911410227917998
427,0.7841832179057003
340,0.7955674459927
137,0.8122668869835
366,0.7927743419102998
322,0.8002124839924497
81,0.7991478889170999
237,0.7981071984838998
69,0.8065114969262003
239,0.80210999498305
497,0.7999862728124999
