Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
J,0.3639843750,0.0881435250,0.6316135955,2.2582537579,0.0083497355,0.1044531250,0.0618062572,0.7594220483,2.8685449384,0.6106859020,0.5315625000,0.0549351535,-0.0227107761,2.6917203965,0.1010703079,0.5315625000,0.0549351535,-0.0227107761,2.6917203965,0.1010703079
