Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 20880 | GridSize: 156
Generation 2 | Revalues: 24600 | GridSize: 176
Generation 3 | Revalues: 26690 | GridSize: 184
Generation 4 | Revalues: 30080 | GridSize: 190
Generation 5 | Revalues: 32120 | GridSize: 203
Generation 6 | Revalues: 33540 | GridSize: 207
Generation 7 | Revalues: 34880 | GridSize: 200
Generation 8 | Revalues: 36320 | GridSize: 197
Generation 9 | Revalues: 38550 | GridSize: 193
Generation 10 | Revalues: 39850 | GridSize: 205
Generation 11 | Revalues: 41110 | GridSize: 208
Generation 12 | Revalues: 43100 | GridSize: 220
Generation 13 | Revalues: 45300 | GridSize: 220
Generation 14 | Revalues: 47080 | GridSize: 213
Generation 15 | Revalues: 48950 | GridSize: 214
Generation 16 | Revalues: 50170 | GridSize: 226
Generation 17 | Revalues: 51680 | GridSize: 231
Generation 18 | Revalues: 53430 | GridSize: 242
Generation 19 | Revalues: 54870 | GridSize: 257
Generation 20 | Revalues: 56030 | GridSize: 245
Generation 21 | Revalues: 57360 | GridSize: 256
Generation 22 | Revalues: 59030 | GridSize: 270
Generation 23 | Revalues: 60270 | GridSize: 272
Generation 24 | Revalues: 61470 | GridSize: 275
Generation 25 | Revalues: 63170 | GridSize: 268
Generation 26 | Revalues: 64640 | GridSize: 266
Generation 27 | Revalues: 66570 | GridSize: 255
Generation 28 | Revalues: 67910 | GridSize: 265
Generation 29 | Revalues: 69470 | GridSize: 266
Generation 30 | Revalues: 71480 | GridSize: 275
Generation 31 | Revalues: 73230 | GridSize: 286
Generation 32 | Revalues: 74960 | GridSize: 287
Generation 33 | Revalues: 76400 | GridSize: 288
Generation 34 | Revalues: 78340 | GridSize: 284
Generation 35 | Revalues: 79660 | GridSize: 293
Generation 36 | Revalues: 80980 | GridSize: 287
Generation 37 | Revalues: 82820 | GridSize: 278
Generation 38 | Revalues: 84790 | GridSize: 269
Generation 39 | Revalues: 86130 | GridSize: 276
Generation 40 | Revalues: 87290 | GridSize: 290
Generation 41 | Revalues: 88300 | GridSize: 293
Generation 42 | Revalues: 89950 | GridSize: 300
Generation 43 | Revalues: 91290 | GridSize: 300
Generation 44 | Revalues: 92470 | GridSize: 297
Generation 45 | Revalues: 94010 | GridSize: 300
Generation 46 | Revalues: 95330 | GridSize: 293
Generation 47 | Revalues: 96410 | GridSize: 294
Generation 48 | Revalues: 98070 | GridSize: 275
Generation 49 | Revalues: 99660 | GridSize: 283
Generation 50 | Revalues: 100940 | GridSize: 285
Generation 51 | Revalues: 102170 | GridSize: 294
Generation 52 | Revalues: 103240 | GridSize: 300
