Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 47130 | GridSize: 300
Generation 2 | Revalues: 50290 | GridSize: 300
Generation 3 | Revalues: 52030 | GridSize: 300
Generation 4 | Revalues: 57160 | GridSize: 300
Generation 5 | Revalues: 61450 | GridSize: 300
Generation 6 | Revalues: 63160 | GridSize: 300
Generation 7 | Revalues: 66380 | GridSize: 300
Generation 8 | Revalues: 69760 | GridSize: 298
Generation 9 | Revalues: 71500 | GridSize: 300
Generation 10 | Revalues: 73580 | GridSize: 300
Generation 11 | Revalues: 76960 | GridSize: 300
Generation 12 | Revalues: 80140 | GridSize: 298
Generation 13 | Revalues: 81970 | GridSize: 300
Generation 14 | Revalues: 84200 | GridSize: 300
Generation 15 | Revalues: 87670 | GridSize: 300
Generation 16 | Revalues: 91080 | GridSize: 300
Generation 17 | Revalues: 92510 | GridSize: 300
Generation 18 | Revalues: 94500 | GridSize: 300
Generation 19 | Revalues: 96530 | GridSize: 300
Generation 20 | Revalues: 98250 | GridSize: 300
Generation 21 | Revalues: 100620 | GridSize: 300
Generation 22 | Revalues: 102170 | GridSize: 300
Generation 23 | Revalues: 104660 | GridSize: 300
Generation 24 | Revalues: 106500 | GridSize: 299
Generation 25 | Revalues: 108010 | GridSize: 300
Generation 26 | Revalues: 109430 | GridSize: 300
Generation 27 | Revalues: 110870 | GridSize: 300
Generation 28 | Revalues: 112190 | GridSize: 300
Generation 29 | Revalues: 114290 | GridSize: 300
Generation 30 | Revalues: 115580 | GridSize: 300
Generation 31 | Revalues: 116710 | GridSize: 300
Generation 32 | Revalues: 118570 | GridSize: 300
Generation 33 | Revalues: 119950 | GridSize: 300
Generation 34 | Revalues: 122410 | GridSize: 300
Generation 35 | Revalues: 123750 | GridSize: 300
Generation 36 | Revalues: 125290 | GridSize: 300
Generation 37 | Revalues: 126950 | GridSize: 300
Generation 38 | Revalues: 128440 | GridSize: 298
Generation 39 | Revalues: 130050 | GridSize: 298
Generation 40 | Revalues: 132210 | GridSize: 300
Generation 41 | Revalues: 133600 | GridSize: 298
Generation 42 | Revalues: 134770 | GridSize: 300
Generation 43 | Revalues: 136060 | GridSize: 300
Generation 44 | Revalues: 137370 | GridSize: 300
Generation 45 | Revalues: 138870 | GridSize: 300
Generation 46 | Revalues: 140400 | GridSize: 300
Generation 47 | Revalues: 141770 | GridSize: 300
Generation 48 | Revalues: 143350 | GridSize: 300
Generation 49 | Revalues: 144620 | GridSize: 300
Generation 50 | Revalues: 146170 | GridSize: 300
Generation 51 | Revalues: 147830 | GridSize: 300
Generation 52 | Revalues: 149140 | GridSize: 300
Generation 53 | Revalues: 150530 | GridSize: 300
Generation 54 | Revalues: 151910 | GridSize: 300
