Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 21560 | GridSize: 300
Generation 2 | Revalues: 24580 | GridSize: 300
Generation 3 | Revalues: 26860 | GridSize: 300
Generation 4 | Revalues: 28980 | GridSize: 300
Generation 5 | Revalues: 31830 | GridSize: 295
Generation 6 | Revalues: 34020 | GridSize: 300
Generation 7 | Revalues: 36790 | GridSize: 297
Generation 8 | Revalues: 38840 | GridSize: 296
Generation 9 | Revalues: 40690 | GridSize: 289
Generation 10 | Revalues: 42470 | GridSize: 286
Generation 11 | Revalues: 43750 | GridSize: 300
Generation 12 | Revalues: 46430 | GridSize: 300
Generation 13 | Revalues: 48130 | GridSize: 300
Generation 14 | Revalues: 49820 | GridSize: 300
Generation 15 | Revalues: 50860 | GridSize: 295
Generation 16 | Revalues: 52670 | GridSize: 300
Generation 17 | Revalues: 54350 | GridSize: 299
Generation 18 | Revalues: 55780 | GridSize: 300
Generation 19 | Revalues: 57010 | GridSize: 299
Generation 20 | Revalues: 58410 | GridSize: 300
Generation 21 | Revalues: 59540 | GridSize: 300
Generation 22 | Revalues: 61310 | GridSize: 300
Generation 23 | Revalues: 62410 | GridSize: 300
Generation 24 | Revalues: 63870 | GridSize: 300
Generation 25 | Revalues: 65110 | GridSize: 298
Generation 26 | Revalues: 66480 | GridSize: 299
Generation 27 | Revalues: 67600 | GridSize: 299
Generation 28 | Revalues: 68900 | GridSize: 300
Generation 29 | Revalues: 70340 | GridSize: 299
Generation 30 | Revalues: 71610 | GridSize: 300
Generation 31 | Revalues: 72850 | GridSize: 298
Generation 32 | Revalues: 74120 | GridSize: 300
Generation 33 | Revalues: 75240 | GridSize: 299
Generation 34 | Revalues: 76490 | GridSize: 300
Generation 35 | Revalues: 78160 | GridSize: 300
Generation 36 | Revalues: 79500 | GridSize: 299
Generation 37 | Revalues: 80770 | GridSize: 300
Generation 38 | Revalues: 82270 | GridSize: 300
Generation 39 | Revalues: 83480 | GridSize: 300
Generation 40 | Revalues: 84940 | GridSize: 300
Generation 41 | Revalues: 86770 | GridSize: 298
Generation 42 | Revalues: 88300 | GridSize: 294
Generation 43 | Revalues: 89770 | GridSize: 300
Generation 44 | Revalues: 91060 | GridSize: 300
Generation 45 | Revalues: 92200 | GridSize: 300
Generation 46 | Revalues: 93700 | GridSize: 300
Generation 47 | Revalues: 94930 | GridSize: 299
Generation 48 | Revalues: 96260 | GridSize: 298
Generation 49 | Revalues: 97590 | GridSize: 300
Generation 50 | Revalues: 98870 | GridSize: 300
Generation 51 | Revalues: 100420 | GridSize: 299
Generation 52 | Revalues: 101800 | GridSize: 300
Generation 53 | Revalues: 102970 | GridSize: 300
Generation 54 | Revalues: 104460 | GridSize: 300
Generation 55 | Revalues: 105710 | GridSize: 300
Generation 56 | Revalues: 106820 | GridSize: 300
Generation 57 | Revalues: 107970 | GridSize: 300
Generation 58 | Revalues: 109410 | GridSize: 300
Generation 59 | Revalues: 110830 | GridSize: 300
Generation 60 | Revalues: 112130 | GridSize: 297
Generation 61 | Revalues: 113520 | GridSize: 298
Generation 62 | Revalues: 114710 | GridSize: 299
Generation 63 | Revalues: 115860 | GridSize: 300
Generation 64 | Revalues: 117210 | GridSize: 299
Generation 65 | Revalues: 118590 | GridSize: 300
Generation 66 | Revalues: 119730 | GridSize: 300
Generation 67 | Revalues: 120930 | GridSize: 298
Generation 68 | Revalues: 122480 | GridSize: 300
Generation 69 | Revalues: 123530 | GridSize: 296
Generation 70 | Revalues: 124860 | GridSize: 300
Generation 71 | Revalues: 126040 | GridSize: 300
Generation 72 | Revalues: 127160 | GridSize: 300
Generation 73 | Revalues: 128320 | GridSize: 300
Generation 74 | Revalues: 129380 | GridSize: 300
Generation 75 | Revalues: 130380 | GridSize: 300
Generation 76 | Revalues: 131510 | GridSize: 300
Generation 77 | Revalues: 132670 | GridSize: 300
Generation 78 | Revalues: 133730 | GridSize: 300
Generation 79 | Revalues: 134870 | GridSize: 300
Generation 80 | Revalues: 136030 | GridSize: 300
Generation 81 | Revalues: 137160 | GridSize: 300
Generation 82 | Revalues: 138300 | GridSize: 299
Generation 83 | Revalues: 139420 | GridSize: 300
Generation 84 | Revalues: 140730 | GridSize: 300
Generation 85 | Revalues: 141910 | GridSize: 300
Generation 86 | Revalues: 143080 | GridSize: 300
Generation 87 | Revalues: 144280 | GridSize: 299
Generation 88 | Revalues: 145500 | GridSize: 299
Generation 89 | Revalues: 146560 | GridSize: 300
Generation 90 | Revalues: 147750 | GridSize: 299
Generation 91 | Revalues: 148810 | GridSize: 298
Generation 92 | Revalues: 150280 | GridSize: 300
Generation 93 | Revalues: 151370 | GridSize: 300
Generation 94 | Revalues: 152510 | GridSize: 300
Generation 95 | Revalues: 153650 | GridSize: 300
Generation 96 | Revalues: 154660 | GridSize: 300
Generation 97 | Revalues: 156100 | GridSize: 300
Generation 98 | Revalues: 157230 | GridSize: 300
Generation 99 | Revalues: 158360 | GridSize: 300
Generation 100 | Revalues: 159540 | GridSize: 300
Generation 101 | Revalues: 160790 | GridSize: 300
Generation 102 | Revalues: 161870 | GridSize: 300
Generation 103 | Revalues: 163050 | GridSize: 300
Generation 104 | Revalues: 164180 | GridSize: 300
Generation 105 | Revalues: 165490 | GridSize: 294
Generation 106 | Revalues: 166710 | GridSize: 300
