Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
B,0.2434000000,0.0671746976,-0.0444546666,2.9010947269,0.0710401183,0.2558000000,0.0651947851,-0.1072643161,3.3758913188,0.7504425963,0.5008000000,0.0778675799,-0.1321145339,2.5920352933,-0.1541761005,0.5008000000,0.0778675799,-0.1321145339,2.5920352933,-0.1541761005
