Instance,SBS_Prediction
71,0.8097351121750007
129,0.7327066769232004
22,0.6995820740170996
183,0.8799707910118169
429,0.8012332951865001
64,0.7857679132063998
481,0.8023361969532998
241,0.8036739744002501
281,0.79152988867785
84,0.79264595129785
161,0.7969512173587501
103,0.7870518728758499
209,0.7919581962870003
206,0.7958153293540502
244,0.7941093824399504
336,0.8008580230535505
331,0.80570986745135
0,0.7990526871264998
261,0.8016739571635996
504,0.7889499173678497
407,0.7891998704332502
440,0.8017012352493497
230,0.7947004498905507
430,0.7951141577930501
A,0.8000420844532999
357,0.7947939179261503
202,0.79122132943135
345,0.8043664743306504
232,0.7989654520798998
127,0.7979346505418
20,0.7993857731103501
387,0.7979467921425499
67,0.7999132902817001
502,0.7879734626265501
94,0.7968374187547501
74,0.7847905893163499
23,0.8136140768955995
156,0.7925695885463
394,0.7954313062916496
121,0.7967090399130496
242,0.7886281274409503
80,0.79071874371545
11,0.7894149692805499
59,0.7862759284985498
179,0.7925406690625504
427,0.7966276914132497
340,0.7901509817142001
137,0.7965251421481996
366,0.8035143608350004
322,0.7914187777369497
81,0.8045279426448998
237,0.7946372497634999
69,0.7941322249567001
239,0.80074674498955
497,0.7945965862893002
