Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
E,0.2328000000,0.0615480300,0.1999149502,2.9495536422,0.4060732011,0.2516000000,0.0589358974,0.2278849954,2.3438908097,-0.1064753832,0.5156000000,0.0631556807,0.1398768356,3.1791155380,0.4195832436,0.5156000000,0.0631556807,0.1398768356,3.1791155380,0.4195832436
