Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 32000 | GridSize: 281
Generation 2 | Revalues: 45750 | GridSize: 290
Generation 3 | Revalues: 49970 | GridSize: 300
Generation 4 | Revalues: 52000 | GridSize: 297
Generation 5 | Revalues: 54800 | GridSize: 294
Generation 6 | Revalues: 57490 | GridSize: 300
Generation 7 | Revalues: 60000 | GridSize: 300
Generation 8 | Revalues: 61800 | GridSize: 300
Generation 9 | Revalues: 63660 | GridSize: 300
Generation 10 | Revalues: 66050 | GridSize: 290
Generation 11 | Revalues: 67130 | GridSize: 300
Generation 12 | Revalues: 70670 | GridSize: 291
Generation 13 | Revalues: 72630 | GridSize: 300
Generation 14 | Revalues: 73960 | GridSize: 300
Generation 15 | Revalues: 75340 | GridSize: 300
Generation 16 | Revalues: 77520 | GridSize: 300
Generation 17 | Revalues: 79510 | GridSize: 300
Generation 18 | Revalues: 81060 | GridSize: 300
Generation 19 | Revalues: 83010 | GridSize: 300
Generation 20 | Revalues: 85940 | GridSize: 300
Generation 21 | Revalues: 87380 | GridSize: 300
Generation 22 | Revalues: 88910 | GridSize: 297
Generation 23 | Revalues: 90330 | GridSize: 300
Generation 24 | Revalues: 91920 | GridSize: 300
Generation 25 | Revalues: 94020 | GridSize: 300
Generation 26 | Revalues: 95650 | GridSize: 300
Generation 27 | Revalues: 97250 | GridSize: 300
Generation 28 | Revalues: 99220 | GridSize: 300
Generation 29 | Revalues: 100770 | GridSize: 300
Generation 30 | Revalues: 101960 | GridSize: 300
Generation 31 | Revalues: 103250 | GridSize: 299
Generation 32 | Revalues: 104490 | GridSize: 299
Generation 33 | Revalues: 105700 | GridSize: 300
Generation 34 | Revalues: 107020 | GridSize: 300
Generation 35 | Revalues: 108200 | GridSize: 300
Generation 36 | Revalues: 109900 | GridSize: 300
Generation 37 | Revalues: 111330 | GridSize: 297
Generation 38 | Revalues: 112570 | GridSize: 300
Generation 39 | Revalues: 114070 | GridSize: 300
Generation 40 | Revalues: 115770 | GridSize: 300
Generation 41 | Revalues: 117060 | GridSize: 300
Generation 42 | Revalues: 118360 | GridSize: 300
Generation 43 | Revalues: 119710 | GridSize: 297
Generation 44 | Revalues: 121280 | GridSize: 300
Generation 45 | Revalues: 122430 | GridSize: 300
Generation 46 | Revalues: 123800 | GridSize: 300
Generation 47 | Revalues: 125140 | GridSize: 300
Generation 48 | Revalues: 126390 | GridSize: 300
Generation 49 | Revalues: 128040 | GridSize: 300
Generation 50 | Revalues: 129190 | GridSize: 300
Generation 51 | Revalues: 130420 | GridSize: 300
Generation 52 | Revalues: 131660 | GridSize: 294
Generation 53 | Revalues: 133140 | GridSize: 300
Generation 54 | Revalues: 134710 | GridSize: 300
Generation 55 | Revalues: 136310 | GridSize: 298
Generation 56 | Revalues: 138110 | GridSize: 300
Generation 57 | Revalues: 139420 | GridSize: 300
Generation 58 | Revalues: 140670 | GridSize: 300
Generation 59 | Revalues: 141810 | GridSize: 300
Generation 60 | Revalues: 143450 | GridSize: 299
Generation 61 | Revalues: 145150 | GridSize: 300
Generation 62 | Revalues: 146370 | GridSize: 300
Generation 63 | Revalues: 147710 | GridSize: 300
Generation 64 | Revalues: 148750 | GridSize: 300
Generation 65 | Revalues: 150090 | GridSize: 300
Generation 66 | Revalues: 151180 | GridSize: 300
Generation 67 | Revalues: 152620 | GridSize: 300
Generation 68 | Revalues: 153770 | GridSize: 300
Generation 69 | Revalues: 155170 | GridSize: 300
