Instance,SBS_Prediction
71,0.8484322401398157
129,0.8259372410143073
22,0.8475576111041379
183,0.8284645515457341
429,0.8336668246024397
64,0.8565844340974729
481,0.8582748029377059
241,0.8599791808596929
281,0.8676185613577394
84,0.8553073542022018
161,0.8629842396474247
103,0.8666791496846844
209,0.8501141944514623
206,0.8734438538542895
244,0.8429852262408295
336,0.8558862758435573
331,0.8368288958111713
0,0.875812697028499
261,0.8697721029449681
504,0.8612160111423691
407,0.8409955958843466
440,0.8557390147863617
230,0.8715433098841759
430,0.8337781928143899
A,0.85404409818245
357,0.8565424912395031
202,0.8601531423029226
345,0.8558000693708491
232,0.8653470561954709
127,0.8557674003234927
20,0.8618973516777018
387,0.861033933624559
67,0.8459888465296822
502,0.8623820940937964
94,0.8625305446750007
74,0.8642190841412163
23,0.8644096297809588
156,0.8572623481222437
394,0.8558772551017683
121,0.8597933824944504
242,0.8573625425148498
80,0.8625047860622523
11,0.8583280339391088
59,0.8530325421198826
179,0.8442185149689252
427,0.849892015659696
340,0.8424777555267111
137,0.8555199225419724
366,0.864887171416287
322,0.8464206015278931
81,0.8811324637170648
237,0.8637292201459493
69,0.8726043884401775
239,0.8515729828402155
497,0.8498450007687598
496,0.8543813296922739
