Feature,Importance
INF_sd,0.15290756025074523
IND_sd,0.08113973410828651
INF_sk,0.074995095678484
SUP_r1,0.07335812298018256
INF_avg,0.07034149674063876
IND_avg,0.061058064100807136
INC_sd,0.05663588654287189
INC_avg,0.05577436657710892
SUP_sd,0.053768271194651406
INC_sk,0.04311962717798578
SUP_avg,0.038021124577179786
INC_kr,0.03734581611864468
IND_kr,0.034757241813575174
SUP_sk,0.02994231760785328
INF_kr,0.026630032043211096
IND_r1,0.02576323943068991
SUP_kr,0.023050558764910297
IND_sk,0.021349223709143886
INF_r1,0.020608066678408362
INC_r1,0.01943415390462141
