Feature,Importance
IND_avg,0.1308565338998726
INF_sd,0.10696110460740238
INF_avg,0.10492870543409344
SUP_sd,0.09454855346250897
INC_avg,0.06374866763948611
INC_r1,0.06305212964668025
INC_sd,0.044557369819487096
SUP_avg,0.04444209195505519
INC_kr,0.0416393000103336
SUP_kr,0.03813102075078712
INC_sk,0.034860445634481665
IND_r1,0.03204539148157439
IND_sk,0.029794219929219445
INF_sk,0.02892069581315479
SUP_r1,0.02891591230800247
SUP_sk,0.027966610886495595
IND_kr,0.023644414446125722
INF_kr,0.021028668946291632
IND_sd,0.020588466031345252
INF_r1,0.019369697297602333
