Feature,Importance
INF_sd,0.19020547770330448
IND_avg,0.160059294948882
INC_avg,0.06561661422039575
INC_r1,0.06214179917999335
INC_sd,0.06135385209336961
SUP_sd,0.057812593664321364
INF_kr,0.051335749944330863
INF_r1,0.04573441881587548
INF_avg,0.04174009507365576
IND_kr,0.035054533570565635
INC_kr,0.03444568552055986
IND_sd,0.030123603744229795
SUP_sk,0.026693738574411666
SUP_r1,0.025995795642464542
IND_r1,0.025937407787686453
SUP_avg,0.02580197607539759
INC_sk,0.01740377199144908
IND_sk,0.016410626585975488
SUP_kr,0.015628600343594975
INF_sk,0.010504364519536315
