Feature,Importance
SUP_sd,0.1468700575813303
INC_r1,0.0920327070343879
SUP_r1,0.08507101371929884
INC_avg,0.07694268955989396
INF_sd,0.06420395309496112
INF_avg,0.06326039223559485
IND_kr,0.062125950915200415
IND_sk,0.05737084680033575
IND_r1,0.04939505585668289
INF_sk,0.04748519514612255
INF_r1,0.03943206661439318
IND_sd,0.03400756679427622
SUP_avg,0.029340763750026963
INC_kr,0.02866145462613458
INC_sd,0.026280661509380365
SUP_kr,0.026214374377601796
INF_kr,0.021925047539442955
SUP_sk,0.01860931393168278
INC_sk,0.016346150477285836
IND_avg,0.01442473843596663
