Feature,Importance
INF_sd,0.16564358512989474
INC_r1,0.11532673712598668
SUP_avg,0.0844364185084065
INC_avg,0.06842878525724701
IND_sk,0.0632901958577408
SUP_sd,0.058655112525241665
SUP_r1,0.05165977844289642
INF_avg,0.04404775738675105
IND_kr,0.03789435691899981
IND_avg,0.03720356305468803
INF_kr,0.03674867870225214
INF_r1,0.03609280681443596
IND_sd,0.03603561419267589
INC_kr,0.03494081729457281
INC_sk,0.028051311600282763
INC_sd,0.02307390882583785
IND_r1,0.02198254841544399
INF_sk,0.0211347703054503
SUP_kr,0.01985762212692132
SUP_sk,0.0154956315142743
