Feature,Importance
SUP_avg,0.15337530643576947
SUP_sk,0.12393003987643521
INF_avg,0.09829677151628445
SUP_sd,0.0759956956645466
INC_r1,0.04992133021300567
INC_avg,0.04899231247892674
INC_kr,0.046110245858056384
SUP_r1,0.04022636527430237
SUP_kr,0.037875756218197484
INF_r1,0.03664033233100484
IND_avg,0.03598505111007332
INF_sd,0.03516719863739242
INC_sk,0.034999101744163104
INF_sk,0.03346039040722942
IND_r1,0.030336815914461884
INF_kr,0.029773943544556168
IND_kr,0.027661044265557443
IND_sd,0.02529566880827602
IND_sk,0.01905606583318295
INC_sd,0.016900563868577995
