Feature,Importance
INC_avg,0.11095951437248082
INF_kr,0.0998739951248092
INF_avg,0.0997047409726391
INF_r1,0.09083422354742207
INF_sd,0.07909989102107749
SUP_sd,0.06597003307602388
INC_sd,0.05824279554165731
IND_sd,0.04976934248766503
INF_sk,0.04851945065111651
IND_avg,0.0381298048086093
SUP_r1,0.03352937293906743
SUP_sk,0.03276044676573035
IND_r1,0.03134609071787614
INC_r1,0.028332294526467128
IND_sk,0.027726125829217962
SUP_kr,0.02771401408033011
INC_sk,0.023461475749768475
INC_kr,0.021428883348345057
SUP_avg,0.0185608775591712
IND_kr,0.01403662688052526
