Feature,Importance
SUP_avg,0.16042065733921235
SUP_sd,0.08361009413412751
INC_sk,0.08245938229835323
INF_r1,0.06654831150618003
IND_r1,0.05941064283986401
INF_sk,0.05528388612272849
SUP_sk,0.052526871725596926
INC_avg,0.04565653001832958
IND_sk,0.04469393118414124
SUP_r1,0.0407737848157991
SUP_kr,0.03799927690272686
INF_avg,0.03784101110563039
IND_kr,0.036235514125434506
INC_kr,0.032938475468875676
INC_sd,0.03152847241253466
INC_r1,0.02950939937360789
IND_sd,0.028460392336400398
INF_sd,0.026940590167916265
IND_avg,0.023608330013697706
INF_kr,0.023554446108843177
