Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 22530 | GridSize: 254
Generation 2 | Revalues: 25580 | GridSize: 296
Generation 3 | Revalues: 27220 | GridSize: 296
Generation 4 | Revalues: 29890 | GridSize: 293
Generation 5 | Revalues: 31830 | GridSize: 295
Generation 6 | Revalues: 33740 | GridSize: 300
Generation 7 | Revalues: 35190 | GridSize: 295
Generation 8 | Revalues: 36740 | GridSize: 299
Generation 9 | Revalues: 39190 | GridSize: 299
Generation 10 | Revalues: 41270 | GridSize: 294
Generation 11 | Revalues: 42680 | GridSize: 300
Generation 12 | Revalues: 44630 | GridSize: 289
Generation 13 | Revalues: 46190 | GridSize: 300
Generation 14 | Revalues: 47440 | GridSize: 300
Generation 15 | Revalues: 49110 | GridSize: 300
Generation 16 | Revalues: 50460 | GridSize: 294
Generation 17 | Revalues: 51820 | GridSize: 294
Generation 18 | Revalues: 52890 | GridSize: 300
Generation 19 | Revalues: 54180 | GridSize: 300
Generation 20 | Revalues: 55290 | GridSize: 297
Generation 21 | Revalues: 56440 | GridSize: 300
Generation 22 | Revalues: 57530 | GridSize: 299
Generation 23 | Revalues: 58890 | GridSize: 299
Generation 24 | Revalues: 60020 | GridSize: 298
Generation 25 | Revalues: 61270 | GridSize: 300
Generation 26 | Revalues: 62520 | GridSize: 299
Generation 27 | Revalues: 63620 | GridSize: 300
Generation 28 | Revalues: 64850 | GridSize: 300
Generation 29 | Revalues: 66070 | GridSize: 296
Generation 30 | Revalues: 67290 | GridSize: 300
Generation 31 | Revalues: 68500 | GridSize: 300
Generation 32 | Revalues: 69630 | GridSize: 291
Generation 33 | Revalues: 70960 | GridSize: 300
Generation 34 | Revalues: 72190 | GridSize: 294
Generation 35 | Revalues: 73450 | GridSize: 300
Generation 36 | Revalues: 74750 | GridSize: 295
Generation 37 | Revalues: 76060 | GridSize: 300
Generation 38 | Revalues: 77220 | GridSize: 299
Generation 39 | Revalues: 78830 | GridSize: 296
Generation 40 | Revalues: 79930 | GridSize: 300
Generation 41 | Revalues: 81200 | GridSize: 297
Generation 42 | Revalues: 82720 | GridSize: 298
Generation 43 | Revalues: 84200 | GridSize: 300
Generation 44 | Revalues: 85300 | GridSize: 300
Generation 45 | Revalues: 86470 | GridSize: 300
Generation 46 | Revalues: 87720 | GridSize: 300
Generation 47 | Revalues: 88980 | GridSize: 300
Generation 48 | Revalues: 90060 | GridSize: 299
Generation 49 | Revalues: 91590 | GridSize: 300
Generation 50 | Revalues: 93060 | GridSize: 299
Generation 51 | Revalues: 94280 | GridSize: 298
Generation 52 | Revalues: 95430 | GridSize: 300
Generation 53 | Revalues: 96480 | GridSize: 299
Generation 54 | Revalues: 97520 | GridSize: 300
Generation 55 | Revalues: 98850 | GridSize: 299
Generation 56 | Revalues: 100350 | GridSize: 299
Generation 57 | Revalues: 101500 | GridSize: 300
Generation 58 | Revalues: 102770 | GridSize: 300
Generation 59 | Revalues: 103990 | GridSize: 300
Generation 60 | Revalues: 105010 | GridSize: 300
Generation 61 | Revalues: 106210 | GridSize: 300
Generation 62 | Revalues: 107480 | GridSize: 300
Generation 63 | Revalues: 108910 | GridSize: 299
Generation 64 | Revalues: 110050 | GridSize: 300
Generation 65 | Revalues: 111090 | GridSize: 300
Generation 66 | Revalues: 112240 | GridSize: 299
Generation 67 | Revalues: 113430 | GridSize: 300
Generation 68 | Revalues: 114570 | GridSize: 300
Generation 69 | Revalues: 115710 | GridSize: 300
Generation 70 | Revalues: 116800 | GridSize: 300
Generation 71 | Revalues: 117880 | GridSize: 300
Generation 72 | Revalues: 119050 | GridSize: 298
Generation 73 | Revalues: 120770 | GridSize: 299
Generation 74 | Revalues: 122000 | GridSize: 300
Generation 75 | Revalues: 123030 | GridSize: 300
Generation 76 | Revalues: 124230 | GridSize: 300
Generation 77 | Revalues: 125510 | GridSize: 300
Generation 78 | Revalues: 126980 | GridSize: 300
Generation 79 | Revalues: 128050 | GridSize: 300
Generation 80 | Revalues: 129450 | GridSize: 300
Generation 81 | Revalues: 130520 | GridSize: 300
Generation 82 | Revalues: 131640 | GridSize: 300
Generation 83 | Revalues: 132810 | GridSize: 300
Generation 84 | Revalues: 134090 | GridSize: 300
Generation 85 | Revalues: 135260 | GridSize: 298
Generation 86 | Revalues: 136410 | GridSize: 300
Generation 87 | Revalues: 137560 | GridSize: 300
Generation 88 | Revalues: 138650 | GridSize: 300
Generation 89 | Revalues: 139690 | GridSize: 298
Generation 90 | Revalues: 140780 | GridSize: 299
Generation 91 | Revalues: 141920 | GridSize: 300
Generation 92 | Revalues: 143040 | GridSize: 300
Generation 93 | Revalues: 144090 | GridSize: 300
Generation 94 | Revalues: 145200 | GridSize: 300
Generation 95 | Revalues: 146270 | GridSize: 298
Generation 96 | Revalues: 147330 | GridSize: 300
Generation 97 | Revalues: 149320 | GridSize: 299
Generation 98 | Revalues: 150630 | GridSize: 298
Generation 99 | Revalues: 151760 | GridSize: 300
Generation 100 | Revalues: 152850 | GridSize: 300
Generation 101 | Revalues: 154060 | GridSize: 300
Generation 102 | Revalues: 155140 | GridSize: 300
Generation 103 | Revalues: 156400 | GridSize: 299
Generation 104 | Revalues: 157580 | GridSize: 297
Generation 105 | Revalues: 158710 | GridSize: 300
Generation 106 | Revalues: 159860 | GridSize: 300
Generation 107 | Revalues: 160930 | GridSize: 300
Generation 108 | Revalues: 161970 | GridSize: 300
Generation 109 | Revalues: 163000 | GridSize: 300
Generation 110 | Revalues: 164000 | GridSize: 300
Generation 111 | Revalues: 165050 | GridSize: 299
Generation 112 | Revalues: 166120 | GridSize: 300
Generation 113 | Revalues: 167210 | GridSize: 299
Generation 114 | Revalues: 168210 | GridSize: 300
Generation 115 | Revalues: 169490 | GridSize: 299
Generation 116 | Revalues: 170630 | GridSize: 297
Generation 117 | Revalues: 171690 | GridSize: 300
Generation 118 | Revalues: 172730 | GridSize: 300
Generation 119 | Revalues: 173820 | GridSize: 300
Generation 120 | Revalues: 174890 | GridSize: 300
Generation 121 | Revalues: 176040 | GridSize: 299
Generation 122 | Revalues: 177150 | GridSize: 300
Generation 123 | Revalues: 178310 | GridSize: 300
Generation 124 | Revalues: 179410 | GridSize: 300
Generation 125 | Revalues: 180490 | GridSize: 299
Generation 126 | Revalues: 181590 | GridSize: 300
Generation 127 | Revalues: 183170 | GridSize: 294
Generation 128 | Revalues: 184640 | GridSize: 298
Generation 129 | Revalues: 185740 | GridSize: 300
Generation 130 | Revalues: 186830 | GridSize: 300
Generation 131 | Revalues: 187890 | GridSize: 299
Generation 132 | Revalues: 189010 | GridSize: 299
Generation 133 | Revalues: 190220 | GridSize: 299
Generation 134 | Revalues: 191260 | GridSize: 298
Generation 135 | Revalues: 192280 | GridSize: 300
Generation 136 | Revalues: 193310 | GridSize: 300
Generation 137 | Revalues: 194610 | GridSize: 300
Generation 138 | Revalues: 195830 | GridSize: 300
Generation 139 | Revalues: 196910 | GridSize: 298
Generation 140 | Revalues: 197930 | GridSize: 300
Generation 141 | Revalues: 199060 | GridSize: 300
Generation 142 | Revalues: 200090 | GridSize: 300
Generation 143 | Revalues: 201470 | GridSize: 300
Generation 144 | Revalues: 202630 | GridSize: 300
Generation 145 | Revalues: 203640 | GridSize: 298
Generation 146 | Revalues: 204650 | GridSize: 300
Generation 147 | Revalues: 205650 | GridSize: 300
Generation 148 | Revalues: 206690 | GridSize: 300
Generation 149 | Revalues: 207720 | GridSize: 300
Generation 150 | Revalues: 208830 | GridSize: 300
Generation 151 | Revalues: 209930 | GridSize: 300
Generation 152 | Revalues: 211110 | GridSize: 300
Generation 153 | Revalues: 212320 | GridSize: 300
Generation 154 | Revalues: 213710 | GridSize: 300
Generation 155 | Revalues: 215590 | GridSize: 299
Generation 156 | Revalues: 216690 | GridSize: 300
Generation 157 | Revalues: 217780 | GridSize: 300
Generation 158 | Revalues: 218840 | GridSize: 300
Generation 159 | Revalues: 220040 | GridSize: 299
Generation 160 | Revalues: 221050 | GridSize: 300
Generation 161 | Revalues: 222440 | GridSize: 300
Generation 162 | Revalues: 223470 | GridSize: 300
Generation 163 | Revalues: 224480 | GridSize: 300
Generation 164 | Revalues: 225800 | GridSize: 300
Generation 165 | Revalues: 226880 | GridSize: 300
Generation 166 | Revalues: 227980 | GridSize: 300
Generation 167 | Revalues: 229020 | GridSize: 300
Generation 168 | Revalues: 230200 | GridSize: 299
Generation 169 | Revalues: 231350 | GridSize: 300
Generation 170 | Revalues: 232360 | GridSize: 300
Generation 171 | Revalues: 233540 | GridSize: 300
Generation 172 | Revalues: 234660 | GridSize: 300
Generation 173 | Revalues: 235890 | GridSize: 300
Generation 174 | Revalues: 237030 | GridSize: 300
Generation 175 | Revalues: 238070 | GridSize: 300
Generation 176 | Revalues: 239160 | GridSize: 300
Generation 177 | Revalues: 240250 | GridSize: 298
Generation 178 | Revalues: 241280 | GridSize: 298
Generation 179 | Revalues: 242460 | GridSize: 300
Generation 180 | Revalues: 243640 | GridSize: 300
Generation 181 | Revalues: 245450 | GridSize: 300
Generation 182 | Revalues: 246690 | GridSize: 299
Generation 183 | Revalues: 247710 | GridSize: 300
Generation 184 | Revalues: 248720 | GridSize: 299
Generation 185 | Revalues: 250620 | GridSize: 300
Generation 186 | Revalues: 251660 | GridSize: 300
Generation 187 | Revalues: 252660 | GridSize: 300
Generation 188 | Revalues: 253700 | GridSize: 300
Generation 189 | Revalues: 254760 | GridSize: 300
Generation 190 | Revalues: 255800 | GridSize: 300
Generation 191 | Revalues: 256880 | GridSize: 300
Generation 192 | Revalues: 257960 | GridSize: 300
Generation 193 | Revalues: 258990 | GridSize: 300
Generation 194 | Revalues: 260000 | GridSize: 300
Generation 195 | Revalues: 261000 | GridSize: 300
Generation 196 | Revalues: 262030 | GridSize: 300
Generation 197 | Revalues: 263030 | GridSize: 297
Generation 198 | Revalues: 264030 | GridSize: 300
Generation 199 | Revalues: 265100 | GridSize: 300
Generation 200 | Revalues: 266110 | GridSize: 300
Generation 201 | Revalues: 267110 | GridSize: 300
Generation 202 | Revalues: 268180 | GridSize: 300
Generation 203 | Revalues: 269250 | GridSize: 298
Generation 204 | Revalues: 270380 | GridSize: 300
Generation 205 | Revalues: 271570 | GridSize: 300
Generation 206 | Revalues: 272710 | GridSize: 300
Generation 207 | Revalues: 273750 | GridSize: 296
Generation 208 | Revalues: 274850 | GridSize: 300
Generation 209 | Revalues: 275870 | GridSize: 300
Generation 210 | Revalues: 276870 | GridSize: 300
Generation 211 | Revalues: 277920 | GridSize: 300
Generation 212 | Revalues: 278970 | GridSize: 300
Generation 213 | Revalues: 280050 | GridSize: 300
Generation 214 | Revalues: 281080 | GridSize: 300
Generation 215 | Revalues: 282080 | GridSize: 300
Generation 216 | Revalues: 283080 | GridSize: 300
Generation 217 | Revalues: 284180 | GridSize: 300
Generation 218 | Revalues: 285220 | GridSize: 298
Generation 219 | Revalues: 286320 | GridSize: 300
Generation 220 | Revalues: 287340 | GridSize: 300
Generation 221 | Revalues: 288430 | GridSize: 299
Generation 222 | Revalues: 289470 | GridSize: 300
Generation 223 | Revalues: 290480 | GridSize: 300
Generation 224 | Revalues: 291520 | GridSize: 300
Generation 225 | Revalues: 292530 | GridSize: 300
Generation 226 | Revalues: 293530 | GridSize: 300
Generation 227 | Revalues: 294720 | GridSize: 299
Generation 228 | Revalues: 295770 | GridSize: 300
Generation 229 | Revalues: 296970 | GridSize: 300
Generation 230 | Revalues: 298010 | GridSize: 300
Generation 231 | Revalues: 299010 | GridSize: 300
Generation 232 | Revalues: 300170 | GridSize: 298
Generation 233 | Revalues: 301170 | GridSize: 300
Generation 234 | Revalues: 302170 | GridSize: 300
Generation 235 | Revalues: 303180 | GridSize: 299
Generation 236 | Revalues: 304370 | GridSize: 300
Generation 237 | Revalues: 305470 | GridSize: 300
Generation 238 | Revalues: 306550 | GridSize: 298
Generation 239 | Revalues: 307610 | GridSize: 300
Generation 240 | Revalues: 308690 | GridSize: 300
Generation 241 | Revalues: 309720 | GridSize: 299
Generation 242 | Revalues: 310760 | GridSize: 295
Generation 243 | Revalues: 311780 | GridSize: 300
Generation 244 | Revalues: 312810 | GridSize: 300
Generation 245 | Revalues: 313940 | GridSize: 298
Generation 246 | Revalues: 315090 | GridSize: 300
Generation 247 | Revalues: 316280 | GridSize: 300
Generation 248 | Revalues: 317340 | GridSize: 298
Generation 249 | Revalues: 318360 | GridSize: 300
Generation 250 | Revalues: 319440 | GridSize: 300
Generation 251 | Revalues: 320440 | GridSize: 300
Generation 252 | Revalues: 321460 | GridSize: 299
Generation 253 | Revalues: 322460 | GridSize: 300
Generation 254 | Revalues: 323470 | GridSize: 300
Generation 255 | Revalues: 324470 | GridSize: 300
Generation 256 | Revalues: 325480 | GridSize: 300
Generation 257 | Revalues: 326490 | GridSize: 300
Generation 258 | Revalues: 327490 | GridSize: 300
Generation 259 | Revalues: 328510 | GridSize: 300
Generation 260 | Revalues: 329620 | GridSize: 300
Generation 261 | Revalues: 330720 | GridSize: 300
Generation 262 | Revalues: 331720 | GridSize: 300
Generation 263 | Revalues: 332810 | GridSize: 300
Generation 264 | Revalues: 333870 | GridSize: 300
Generation 265 | Revalues: 334990 | GridSize: 300
Generation 266 | Revalues: 336140 | GridSize: 300
Generation 267 | Revalues: 337150 | GridSize: 297
Generation 268 | Revalues: 338150 | GridSize: 300
Generation 269 | Revalues: 339190 | GridSize: 300
Generation 270 | Revalues: 340210 | GridSize: 300
Generation 271 | Revalues: 341350 | GridSize: 300
Generation 272 | Revalues: 342450 | GridSize: 300
Generation 273 | Revalues: 343690 | GridSize: 300
Generation 274 | Revalues: 344720 | GridSize: 300
Generation 275 | Revalues: 345730 | GridSize: 300
Generation 276 | Revalues: 346730 | GridSize: 300
Generation 277 | Revalues: 347750 | GridSize: 300
Generation 278 | Revalues: 348750 | GridSize: 300
Generation 279 | Revalues: 349750 | GridSize: 300
Generation 280 | Revalues: 350750 | GridSize: 300
Generation 281 | Revalues: 351750 | GridSize: 300
Generation 282 | Revalues: 352820 | GridSize: 300
Generation 283 | Revalues: 353900 | GridSize: 300
Generation 284 | Revalues: 354900 | GridSize: 300
Generation 285 | Revalues: 355900 | GridSize: 300
Generation 286 | Revalues: 356940 | GridSize: 300
Generation 287 | Revalues: 357950 | GridSize: 300
Generation 288 | Revalues: 359060 | GridSize: 300
Generation 289 | Revalues: 360100 | GridSize: 300
Generation 290 | Revalues: 361160 | GridSize: 300
Generation 291 | Revalues: 362280 | GridSize: 300
Generation 292 | Revalues: 363280 | GridSize: 300
Generation 293 | Revalues: 364280 | GridSize: 300
Generation 294 | Revalues: 365310 | GridSize: 298
Generation 295 | Revalues: 366330 | GridSize: 300
Generation 296 | Revalues: 367370 | GridSize: 299
Generation 297 | Revalues: 368430 | GridSize: 300
Generation 298 | Revalues: 369500 | GridSize: 300
Generation 299 | Revalues: 370500 | GridSize: 300
Generation 300 | Revalues: 371520 | GridSize: 300
Generation 301 | Revalues: 372610 | GridSize: 298
Generation 302 | Revalues: 373680 | GridSize: 300
Generation 303 | Revalues: 374680 | GridSize: 299
Generation 304 | Revalues: 375750 | GridSize: 298
Generation 305 | Revalues: 376840 | GridSize: 297
Generation 306 | Revalues: 377880 | GridSize: 298
Generation 307 | Revalues: 378890 | GridSize: 300
Generation 308 | Revalues: 379910 | GridSize: 300
Generation 309 | Revalues: 380910 | GridSize: 300
Generation 310 | Revalues: 381910 | GridSize: 300
Generation 311 | Revalues: 382910 | GridSize: 300
Generation 312 | Revalues: 383970 | GridSize: 300
Generation 313 | Revalues: 385000 | GridSize: 300
Generation 314 | Revalues: 386020 | GridSize: 300
Generation 315 | Revalues: 387100 | GridSize: 300
