Fold,SBS_Best_Models
0,COMOLSD
1,MOEAD
2,COMOLSD
3,MOEAD
4,MOEAD
5,MOEAD
6,COMOLSD
7,MOEAD
8,MOEAD
9,COMOLSD
10,MOEAD
11,MOEAD
12,MOEAD
13,MOEAD
14,MOEAD
15,MOEAD
16,MOEAD
17,COMOLSD
18,MOEAD
19,MOEAD
20,COMOLSD
21,COMOLSD
22,MOEAD
23,MOEAD
24,MOEAD
25,MOEAD
26,COMOLSD
27,COMOLSD
28,COMOLSD
29,MOEAD
30,COMOLSD
31,COMOLSD
32,MOEAD
33,COMOLSD
34,COMOLSD
35,MOEAD
36,MOEAD
37,MOEAD
38,COMOLSD
39,COMOLSD
40,COMOLSD
41,MOEAD
42,MOEAD
43,COMOLSD
44,COMOLSD
45,COMOLSD
46,MOEAD
47,COMOLSD
48,MOEAD
49,MOEAD
50,MOEAD
51,COMOLSD
52,MOEAD
53,COMOLSD
54,MOEAD
55,MOEAD
56,COMOLSD
57,COMOLSD
58,COMOLSD
59,COMOLSD
60,COMOLSD
61,COMOLSD
62,MOEAD
63,MOEAD
64,COMOLSD
65,MOEAD
66,MOEAD
67,MOEAD
68,COMOLSD
69,COMOLSD
70,COMOLSD
71,MOEAD
72,COMOLSD
73,COMOLSD
74,MOEAD
75,MOEAD
76,MOEAD
77,COMOLSD
78,COMOLSD
79,COMOLSD
80,MOEAD
81,MOEAD
82,COMOLSD
83,MOEAD
84,COMOLSD
85,COMOLSD
86,COMOLSD
87,COMOLSD
88,MOEAD
89,COMOLSD
90,MOEAD
91,MOEAD
92,COMOLSD
93,MOEAD
94,COMOLSD
95,MOEAD
96,COMOLSD
97,COMOLSD
98,COMOLSD
99,MOEAD
