Feature,Importance
SUP_avg,0.27298717488384716
INF_avg,0.14093068663686495
IND_r1,0.13827003196267987
INC_avg,0.07974968675861892
INF_kr,0.07934130960287311
SUP_sd,0.07453359474080347
INF_sd,0.0462030264732422
INC_kr,0.041471082944129135
IND_avg,0.03996618111985187
IND_sd,0.01689701251540503
SUP_r1,0.010797988149967625
INF_r1,0.009375623407427567
SUP_kr,0.009153988150665471
INF_sk,0.009032489474811932
INC_r1,0.007974622537309352
INC_sd,0.007160723701576461
INC_sk,0.005451573231324182
IND_sk,0.00448673865122906
IND_kr,0.0033146834672621523
SUP_sk,0.0029017815901106253
