Feature,Importance
INC_avg,0.1330510122272229
INC_sd,0.11276073903008202
SUP_sk,0.10247987137734622
IND_sk,0.0936029360403046
INF_sd,0.08863400990082154
SUP_avg,0.062404779478911536
IND_sd,0.06154337469000777
INF_avg,0.05991648154552699
INF_r1,0.05378189971110513
IND_kr,0.05084319168666716
SUP_sd,0.04514618762152309
IND_avg,0.04039112094528499
SUP_r1,0.0320059447194203
INC_r1,0.02238482948975307
INC_kr,0.017021890832389572
INC_sk,0.006346157920667915
INF_sk,0.005046948629332732
IND_r1,0.004656382268312475
SUP_kr,0.0044714496071034966
INF_kr,0.003510792278216544
