Feature,Importance
IND_avg,0.34363012455195924
INF_avg,0.09581679379758622
IND_sd,0.07575065314531333
SUP_sk,0.07055079756888968
INF_sd,0.06996088717188542
INF_kr,0.051814458814589806
INC_avg,0.03954189105218947
SUP_kr,0.03101363986526652
INC_kr,0.030430666284251288
INC_sk,0.02835092259475139
IND_sk,0.02658436835844603
SUP_r1,0.02497569734674324
INF_r1,0.021937387123754915
SUP_avg,0.02180991722655891
IND_kr,0.021164799590677966
IND_r1,0.013622189586486302
INC_r1,0.012415337742158493
INF_sk,0.009011239797719124
SUP_sd,0.0067354349658690525
INC_sd,0.004882793414903764
