Feature,Importance
INF_kr,0.28981744252427005
IND_avg,0.13938722917497043
INC_sd,0.1035308183871543
INF_avg,0.06382523478226707
INC_r1,0.06281212881063004
INF_sd,0.0512127569480172
INC_sk,0.04278759096809589
INF_sk,0.03628156613222348
INC_avg,0.03179723356576072
IND_sd,0.03000345957358611
SUP_r1,0.028852442651710445
SUP_avg,0.023939216763088855
SUP_sk,0.023813884458674113
INF_r1,0.0229995515735474
IND_kr,0.019313378888738332
INC_kr,0.009734693872234466
IND_r1,0.00783737650911424
SUP_sd,0.005153376154975563
SUP_kr,0.0036983234215031786
IND_sk,0.003202294839438147
