Feature,Importance
INF_r1,0.3061907491396386
SUP_sd,0.1838507178709334
IND_sk,0.08585363412080327
INC_kr,0.08367866660370046
INC_avg,0.0509007896202925
SUP_kr,0.05083658405942108
SUP_sk,0.03918910598754815
SUP_r1,0.03661616915098952
IND_avg,0.029454760082556337
INF_sd,0.02840800179485251
IND_sd,0.026989292032878507
INC_r1,0.02396689615598259
INC_sd,0.010361669595924161
SUP_avg,0.009665127483657028
IND_r1,0.009291793359795124
INF_kr,0.0061029532794677635
IND_kr,0.005188343819995985
INF_avg,0.004647535111206878
INF_sk,0.004461744994816109
INC_sk,0.004345465735540073
