Feature,Importance
INC_sk,0.1410901332128714
SUP_kr,0.11226079503537698
INC_sd,0.11110335953748907
SUP_sk,0.09936122627209447
INC_kr,0.09220712891448707
SUP_r1,0.07968198919339554
IND_avg,0.051372575542414506
IND_sd,0.04393918318309349
INF_kr,0.04326483815817661
INF_sk,0.03801118996506971
SUP_sd,0.037175053567608606
INF_avg,0.03152853477646624
SUP_avg,0.031194977851797267
IND_r1,0.018984914771393007
INC_avg,0.016484553389001226
IND_sk,0.014296287400395635
INF_sd,0.011867589672240003
IND_kr,0.011434433617702557
INC_r1,0.008935398773924276
INF_r1,0.005805837165002397
