Feature,Importance
INF_sd,0.25809861083019325
IND_avg,0.1709454047176694
SUP_kr,0.13322342321471983
SUP_sk,0.0784105991557304
INC_kr,0.061680081853095786
INC_sd,0.057345921363960876
INF_avg,0.049385130397308845
SUP_sd,0.03709753949041992
INC_avg,0.030862553763642157
SUP_r1,0.026612187829339592
IND_sd,0.018400548094501524
INC_sk,0.015007477033792915
SUP_avg,0.012415973794042263
IND_r1,0.012409189929673731
INF_r1,0.007730833546487708
IND_kr,0.007219622834717118
INC_r1,0.007130713706733622
INF_sk,0.006309599345126126
INF_kr,0.005973167075045166
IND_sk,0.0037414220237999714
