Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 12390 | GridSize: 61
Generation 2 | Revalues: 14150 | GridSize: 70
Generation 3 | Revalues: 15340 | GridSize: 78
Generation 4 | Revalues: 16850 | GridSize: 81
Generation 5 | Revalues: 19190 | GridSize: 56
Generation 6 | Revalues: 20640 | GridSize: 55
Generation 7 | Revalues: 21790 | GridSize: 65
Generation 8 | Revalues: 23320 | GridSize: 74
Generation 9 | Revalues: 24820 | GridSize: 90
Generation 10 | Revalues: 26270 | GridSize: 83
Generation 11 | Revalues: 27590 | GridSize: 83
Generation 12 | Revalues: 28810 | GridSize: 88
Generation 13 | Revalues: 30680 | GridSize: 93
Generation 14 | Revalues: 31880 | GridSize: 93
Generation 15 | Revalues: 33020 | GridSize: 92
Generation 16 | Revalues: 34120 | GridSize: 95
Generation 17 | Revalues: 35220 | GridSize: 101
Generation 18 | Revalues: 36500 | GridSize: 104
Generation 19 | Revalues: 37690 | GridSize: 99
Generation 20 | Revalues: 38880 | GridSize: 103
Generation 21 | Revalues: 40220 | GridSize: 100
Generation 22 | Revalues: 41240 | GridSize: 101
Generation 23 | Revalues: 42270 | GridSize: 104
Generation 24 | Revalues: 43410 | GridSize: 102
Generation 25 | Revalues: 44410 | GridSize: 106
Generation 26 | Revalues: 45450 | GridSize: 101
Generation 27 | Revalues: 46490 | GridSize: 104
Generation 28 | Revalues: 47500 | GridSize: 103
Generation 29 | Revalues: 48970 | GridSize: 104
Generation 30 | Revalues: 50110 | GridSize: 103
Generation 31 | Revalues: 51630 | GridSize: 105
Generation 32 | Revalues: 52640 | GridSize: 108
Generation 33 | Revalues: 53670 | GridSize: 112
Generation 34 | Revalues: 54870 | GridSize: 113
Generation 35 | Revalues: 55870 | GridSize: 115
Generation 36 | Revalues: 57280 | GridSize: 114
Generation 37 | Revalues: 58990 | GridSize: 101
Generation 38 | Revalues: 60270 | GridSize: 93
Generation 39 | Revalues: 61590 | GridSize: 91
Generation 40 | Revalues: 62590 | GridSize: 92
Generation 41 | Revalues: 63650 | GridSize: 95
Generation 42 | Revalues: 64910 | GridSize: 98
Generation 43 | Revalues: 66160 | GridSize: 107
Generation 44 | Revalues: 67300 | GridSize: 102
Generation 45 | Revalues: 68310 | GridSize: 103
Generation 46 | Revalues: 69390 | GridSize: 100
Generation 47 | Revalues: 70420 | GridSize: 102
Generation 48 | Revalues: 71840 | GridSize: 92
Generation 49 | Revalues: 72860 | GridSize: 98
Generation 50 | Revalues: 74180 | GridSize: 89
Generation 51 | Revalues: 75290 | GridSize: 80
Generation 52 | Revalues: 76440 | GridSize: 81
Generation 53 | Revalues: 77460 | GridSize: 81
Generation 54 | Revalues: 78590 | GridSize: 87
Generation 55 | Revalues: 79830 | GridSize: 87
Generation 56 | Revalues: 80890 | GridSize: 93
Generation 57 | Revalues: 82000 | GridSize: 95
