Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
A,0.2730000000,0.0156843871,0.4426048565,1.4839381321,-0.0171057167,0.2900000000,0.0325576412,0.0219780220,2.3678355287,0.4172570605,0.4370000000,0.0248193473,-0.1192285213,2.1044126328,0.0749572335,0.4370000000,0.0248193473,-0.1192285213,2.1044126328,0.0749572335
