Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 34140 | GridSize: 293
Generation 2 | Revalues: 40070 | GridSize: 300
Generation 3 | Revalues: 44330 | GridSize: 300
Generation 4 | Revalues: 46940 | GridSize: 300
Generation 5 | Revalues: 48590 | GridSize: 297
Generation 6 | Revalues: 50410 | GridSize: 299
Generation 7 | Revalues: 54320 | GridSize: 299
Generation 8 | Revalues: 57580 | GridSize: 298
Generation 9 | Revalues: 59720 | GridSize: 300
Generation 10 | Revalues: 61260 | GridSize: 295
Generation 11 | Revalues: 63010 | GridSize: 300
Generation 12 | Revalues: 65720 | GridSize: 300
Generation 13 | Revalues: 67460 | GridSize: 300
Generation 14 | Revalues: 69170 | GridSize: 300
Generation 15 | Revalues: 71620 | GridSize: 295
Generation 16 | Revalues: 73430 | GridSize: 300
Generation 17 | Revalues: 74950 | GridSize: 296
Generation 18 | Revalues: 76920 | GridSize: 300
Generation 19 | Revalues: 79990 | GridSize: 300
Generation 20 | Revalues: 81820 | GridSize: 300
Generation 21 | Revalues: 84060 | GridSize: 300
Generation 22 | Revalues: 85550 | GridSize: 300
Generation 23 | Revalues: 87110 | GridSize: 298
Generation 24 | Revalues: 88370 | GridSize: 298
Generation 25 | Revalues: 90650 | GridSize: 300
Generation 26 | Revalues: 92260 | GridSize: 300
Generation 27 | Revalues: 93870 | GridSize: 300
Generation 28 | Revalues: 95270 | GridSize: 298
Generation 29 | Revalues: 96730 | GridSize: 298
Generation 30 | Revalues: 98460 | GridSize: 300
Generation 31 | Revalues: 99620 | GridSize: 300
Generation 32 | Revalues: 101680 | GridSize: 300
Generation 33 | Revalues: 102890 | GridSize: 300
Generation 34 | Revalues: 104490 | GridSize: 300
Generation 35 | Revalues: 105800 | GridSize: 299
Generation 36 | Revalues: 107120 | GridSize: 297
Generation 37 | Revalues: 108700 | GridSize: 300
Generation 38 | Revalues: 110670 | GridSize: 300
Generation 39 | Revalues: 111780 | GridSize: 300
Generation 40 | Revalues: 112950 | GridSize: 300
Generation 41 | Revalues: 114640 | GridSize: 300
Generation 42 | Revalues: 115980 | GridSize: 300
Generation 43 | Revalues: 117370 | GridSize: 300
Generation 44 | Revalues: 118640 | GridSize: 300
Generation 45 | Revalues: 119900 | GridSize: 300
Generation 46 | Revalues: 121220 | GridSize: 300
Generation 47 | Revalues: 122360 | GridSize: 300
Generation 48 | Revalues: 123510 | GridSize: 300
Generation 49 | Revalues: 124850 | GridSize: 300
Generation 50 | Revalues: 125870 | GridSize: 300
Generation 51 | Revalues: 127090 | GridSize: 300
Generation 52 | Revalues: 128250 | GridSize: 300
Generation 53 | Revalues: 129760 | GridSize: 297
Generation 54 | Revalues: 130920 | GridSize: 300
Generation 55 | Revalues: 132210 | GridSize: 300
Generation 56 | Revalues: 133430 | GridSize: 300
Generation 57 | Revalues: 135110 | GridSize: 300
Generation 58 | Revalues: 136170 | GridSize: 300
Generation 59 | Revalues: 137420 | GridSize: 300
Generation 60 | Revalues: 138710 | GridSize: 300
Generation 61 | Revalues: 139880 | GridSize: 300
Generation 62 | Revalues: 141140 | GridSize: 300
Generation 63 | Revalues: 142540 | GridSize: 300
Generation 64 | Revalues: 143920 | GridSize: 300
Generation 65 | Revalues: 145090 | GridSize: 300
Generation 66 | Revalues: 146310 | GridSize: 299
Generation 67 | Revalues: 147810 | GridSize: 300
Generation 68 | Revalues: 149560 | GridSize: 298
Generation 69 | Revalues: 150820 | GridSize: 299
Generation 70 | Revalues: 151830 | GridSize: 299
Generation 71 | Revalues: 153010 | GridSize: 300
Generation 72 | Revalues: 154380 | GridSize: 300
Generation 73 | Revalues: 155540 | GridSize: 300
Generation 74 | Revalues: 156920 | GridSize: 300
Generation 75 | Revalues: 158580 | GridSize: 298
Generation 76 | Revalues: 159900 | GridSize: 298
Generation 77 | Revalues: 161170 | GridSize: 299
Generation 78 | Revalues: 162530 | GridSize: 300
