Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 9470 | GridSize: 71
Generation 2 | Revalues: 12220 | GridSize: 69
Generation 3 | Revalues: 13600 | GridSize: 77
Generation 4 | Revalues: 14790 | GridSize: 91
Generation 5 | Revalues: 16170 | GridSize: 99
Generation 6 | Revalues: 17690 | GridSize: 108
Generation 7 | Revalues: 19030 | GridSize: 107
Generation 8 | Revalues: 20450 | GridSize: 119
Generation 9 | Revalues: 21580 | GridSize: 122
Generation 10 | Revalues: 22950 | GridSize: 115
Generation 11 | Revalues: 24020 | GridSize: 121
Generation 12 | Revalues: 25460 | GridSize: 130
Generation 13 | Revalues: 27180 | GridSize: 136
Generation 14 | Revalues: 28670 | GridSize: 134
Generation 15 | Revalues: 30090 | GridSize: 141
Generation 16 | Revalues: 31390 | GridSize: 144
Generation 17 | Revalues: 32960 | GridSize: 143
Generation 18 | Revalues: 34230 | GridSize: 152
Generation 19 | Revalues: 35460 | GridSize: 162
Generation 20 | Revalues: 36850 | GridSize: 156
Generation 21 | Revalues: 38090 | GridSize: 157
Generation 22 | Revalues: 39180 | GridSize: 162
Generation 23 | Revalues: 40430 | GridSize: 163
Generation 24 | Revalues: 41810 | GridSize: 171
Generation 25 | Revalues: 43270 | GridSize: 182
Generation 26 | Revalues: 44590 | GridSize: 178
Generation 27 | Revalues: 45650 | GridSize: 182
Generation 28 | Revalues: 46940 | GridSize: 181
Generation 29 | Revalues: 48140 | GridSize: 180
Generation 30 | Revalues: 49350 | GridSize: 179
Generation 31 | Revalues: 50620 | GridSize: 182
Generation 32 | Revalues: 51630 | GridSize: 177
Generation 33 | Revalues: 52740 | GridSize: 178
Generation 34 | Revalues: 53800 | GridSize: 185
Generation 35 | Revalues: 54930 | GridSize: 191
Generation 36 | Revalues: 56460 | GridSize: 192
Generation 37 | Revalues: 57640 | GridSize: 198
Generation 38 | Revalues: 59120 | GridSize: 196
Generation 39 | Revalues: 60360 | GridSize: 202
Generation 40 | Revalues: 61570 | GridSize: 205
Generation 41 | Revalues: 62690 | GridSize: 209
Generation 42 | Revalues: 63850 | GridSize: 209
Generation 43 | Revalues: 65290 | GridSize: 209
Generation 44 | Revalues: 66620 | GridSize: 197
Generation 45 | Revalues: 68110 | GridSize: 191
Generation 46 | Revalues: 69340 | GridSize: 196
Generation 47 | Revalues: 70450 | GridSize: 197
Generation 48 | Revalues: 71810 | GridSize: 201
Generation 49 | Revalues: 72990 | GridSize: 186
Generation 50 | Revalues: 74040 | GridSize: 188
Generation 51 | Revalues: 75260 | GridSize: 192
Generation 52 | Revalues: 76530 | GridSize: 186
Generation 53 | Revalues: 77620 | GridSize: 183
Generation 54 | Revalues: 78650 | GridSize: 187
Generation 55 | Revalues: 79770 | GridSize: 195
Generation 56 | Revalues: 81270 | GridSize: 194
Generation 57 | Revalues: 82530 | GridSize: 191
Generation 58 | Revalues: 83580 | GridSize: 192
Generation 59 | Revalues: 84590 | GridSize: 195
Generation 60 | Revalues: 85630 | GridSize: 191
Generation 61 | Revalues: 86720 | GridSize: 188
Generation 62 | Revalues: 87750 | GridSize: 191
Generation 63 | Revalues: 88830 | GridSize: 186
Generation 64 | Revalues: 89970 | GridSize: 190
Generation 65 | Revalues: 91330 | GridSize: 180
Generation 66 | Revalues: 92520 | GridSize: 178
Generation 67 | Revalues: 93580 | GridSize: 183
Generation 68 | Revalues: 95030 | GridSize: 182
Generation 69 | Revalues: 96300 | GridSize: 173
Generation 70 | Revalues: 97570 | GridSize: 184
Generation 71 | Revalues: 98830 | GridSize: 182
Generation 72 | Revalues: 100670 | GridSize: 162
Generation 73 | Revalues: 101740 | GridSize: 161
Generation 74 | Revalues: 103240 | GridSize: 167
Generation 75 | Revalues: 104320 | GridSize: 173
Generation 76 | Revalues: 105350 | GridSize: 177
Generation 77 | Revalues: 106570 | GridSize: 169
Generation 78 | Revalues: 107760 | GridSize: 168
Generation 79 | Revalues: 109020 | GridSize: 174
Generation 80 | Revalues: 110070 | GridSize: 170
Generation 81 | Revalues: 111180 | GridSize: 173
Generation 82 | Revalues: 112220 | GridSize: 168
Generation 83 | Revalues: 113410 | GridSize: 171
Generation 84 | Revalues: 114440 | GridSize: 178
Generation 85 | Revalues: 115450 | GridSize: 177
Generation 86 | Revalues: 116540 | GridSize: 187
Generation 87 | Revalues: 117660 | GridSize: 189
Generation 88 | Revalues: 118860 | GridSize: 188
Generation 89 | Revalues: 120020 | GridSize: 191
Generation 90 | Revalues: 121130 | GridSize: 193
Generation 91 | Revalues: 122280 | GridSize: 197
Generation 92 | Revalues: 123360 | GridSize: 197
Generation 93 | Revalues: 124630 | GridSize: 201
Generation 94 | Revalues: 125880 | GridSize: 199
Generation 95 | Revalues: 127370 | GridSize: 195
Generation 96 | Revalues: 128410 | GridSize: 196
Generation 97 | Revalues: 129450 | GridSize: 200
Generation 98 | Revalues: 130490 | GridSize: 202
Generation 99 | Revalues: 131680 | GridSize: 207
Generation 100 | Revalues: 132900 | GridSize: 197
Generation 101 | Revalues: 133910 | GridSize: 198
Generation 102 | Revalues: 135030 | GridSize: 198
Generation 103 | Revalues: 136090 | GridSize: 201
Generation 104 | Revalues: 137240 | GridSize: 203
Generation 105 | Revalues: 138460 | GridSize: 205
Generation 106 | Revalues: 139500 | GridSize: 203
Generation 107 | Revalues: 140560 | GridSize: 203
Generation 108 | Revalues: 141630 | GridSize: 203
Generation 109 | Revalues: 142720 | GridSize: 203
Generation 110 | Revalues: 143770 | GridSize: 205
Generation 111 | Revalues: 145000 | GridSize: 209
Generation 112 | Revalues: 146070 | GridSize: 207
Generation 113 | Revalues: 147090 | GridSize: 210
Generation 114 | Revalues: 148310 | GridSize: 209
Generation 115 | Revalues: 149500 | GridSize: 211
Generation 116 | Revalues: 150610 | GridSize: 208
Generation 117 | Revalues: 151850 | GridSize: 208
Generation 118 | Revalues: 153040 | GridSize: 208
Generation 119 | Revalues: 154050 | GridSize: 209
Generation 120 | Revalues: 155160 | GridSize: 207
Generation 121 | Revalues: 156230 | GridSize: 205
Generation 122 | Revalues: 157520 | GridSize: 204
Generation 123 | Revalues: 158570 | GridSize: 206
Generation 124 | Revalues: 159750 | GridSize: 209
Generation 125 | Revalues: 160890 | GridSize: 208
Generation 126 | Revalues: 162290 | GridSize: 203
Generation 127 | Revalues: 163400 | GridSize: 206
Generation 128 | Revalues: 164600 | GridSize: 202
Generation 129 | Revalues: 165660 | GridSize: 203
Generation 130 | Revalues: 166700 | GridSize: 205
Generation 131 | Revalues: 167820 | GridSize: 205
Generation 132 | Revalues: 168900 | GridSize: 203
Generation 133 | Revalues: 169910 | GridSize: 206
Generation 134 | Revalues: 170920 | GridSize: 213
Generation 135 | Revalues: 172010 | GridSize: 215
Generation 136 | Revalues: 173190 | GridSize: 219
Generation 137 | Revalues: 174410 | GridSize: 216
Generation 138 | Revalues: 175530 | GridSize: 215
Generation 139 | Revalues: 176550 | GridSize: 219
Generation 140 | Revalues: 177760 | GridSize: 217
Generation 141 | Revalues: 178850 | GridSize: 219
Generation 142 | Revalues: 180030 | GridSize: 219
Generation 143 | Revalues: 181140 | GridSize: 222
Generation 144 | Revalues: 182450 | GridSize: 221
Generation 145 | Revalues: 183480 | GridSize: 222
Generation 146 | Revalues: 184510 | GridSize: 227
Generation 147 | Revalues: 185530 | GridSize: 227
Generation 148 | Revalues: 186700 | GridSize: 227
Generation 149 | Revalues: 187730 | GridSize: 227
Generation 150 | Revalues: 188830 | GridSize: 219
Generation 151 | Revalues: 189850 | GridSize: 221
Generation 152 | Revalues: 190990 | GridSize: 215
Generation 153 | Revalues: 192230 | GridSize: 209
Generation 154 | Revalues: 193260 | GridSize: 209
Generation 155 | Revalues: 194280 | GridSize: 211
Generation 156 | Revalues: 195500 | GridSize: 211
Generation 157 | Revalues: 196530 | GridSize: 215
Generation 158 | Revalues: 197570 | GridSize: 217
Generation 159 | Revalues: 198610 | GridSize: 218
Generation 160 | Revalues: 199740 | GridSize: 222
Generation 161 | Revalues: 200860 | GridSize: 222
Generation 162 | Revalues: 201930 | GridSize: 224
Generation 163 | Revalues: 203000 | GridSize: 218
Generation 164 | Revalues: 204090 | GridSize: 223
Generation 165 | Revalues: 205230 | GridSize: 224
Generation 166 | Revalues: 206320 | GridSize: 223
Generation 167 | Revalues: 207350 | GridSize: 229
Generation 168 | Revalues: 208510 | GridSize: 234
Generation 169 | Revalues: 209620 | GridSize: 231
Generation 170 | Revalues: 210730 | GridSize: 228
Generation 171 | Revalues: 211750 | GridSize: 232
Generation 172 | Revalues: 212920 | GridSize: 236
Generation 173 | Revalues: 214050 | GridSize: 237
Generation 174 | Revalues: 215080 | GridSize: 238
Generation 175 | Revalues: 216160 | GridSize: 235
Generation 176 | Revalues: 217350 | GridSize: 229
Generation 177 | Revalues: 218490 | GridSize: 228
Generation 178 | Revalues: 219550 | GridSize: 223
Generation 179 | Revalues: 220850 | GridSize: 225
Generation 180 | Revalues: 221950 | GridSize: 228
Generation 181 | Revalues: 223060 | GridSize: 230
Generation 182 | Revalues: 224090 | GridSize: 230
Generation 183 | Revalues: 225200 | GridSize: 224
Generation 184 | Revalues: 226240 | GridSize: 224
Generation 185 | Revalues: 227260 | GridSize: 225
Generation 186 | Revalues: 228460 | GridSize: 227
Generation 187 | Revalues: 229500 | GridSize: 227
Generation 188 | Revalues: 230550 | GridSize: 220
Generation 189 | Revalues: 231630 | GridSize: 224
Generation 190 | Revalues: 232730 | GridSize: 225
Generation 191 | Revalues: 233880 | GridSize: 226
Generation 192 | Revalues: 235140 | GridSize: 223
Generation 193 | Revalues: 236230 | GridSize: 218
Generation 194 | Revalues: 237270 | GridSize: 213
Generation 195 | Revalues: 238290 | GridSize: 213
Generation 196 | Revalues: 239310 | GridSize: 216
Generation 197 | Revalues: 240330 | GridSize: 219
Generation 198 | Revalues: 241470 | GridSize: 220
Generation 199 | Revalues: 242490 | GridSize: 216
Generation 200 | Revalues: 243560 | GridSize: 214
Generation 201 | Revalues: 244720 | GridSize: 214
Generation 202 | Revalues: 245790 | GridSize: 207
Generation 203 | Revalues: 247020 | GridSize: 207
Generation 204 | Revalues: 248070 | GridSize: 209
Generation 205 | Revalues: 249160 | GridSize: 208
Generation 206 | Revalues: 250190 | GridSize: 206
Generation 207 | Revalues: 251220 | GridSize: 207
Generation 208 | Revalues: 252290 | GridSize: 205
Generation 209 | Revalues: 253620 | GridSize: 208
Generation 210 | Revalues: 254830 | GridSize: 207
Generation 211 | Revalues: 256130 | GridSize: 206
Generation 212 | Revalues: 257330 | GridSize: 210
Generation 213 | Revalues: 258490 | GridSize: 205
Generation 214 | Revalues: 259520 | GridSize: 202
Generation 215 | Revalues: 260540 | GridSize: 205
Generation 216 | Revalues: 261590 | GridSize: 207
Generation 217 | Revalues: 262650 | GridSize: 206
Generation 218 | Revalues: 263720 | GridSize: 206
Generation 219 | Revalues: 264770 | GridSize: 203
Generation 220 | Revalues: 265930 | GridSize: 195
Generation 221 | Revalues: 267180 | GridSize: 197
Generation 222 | Revalues: 268210 | GridSize: 198
Generation 223 | Revalues: 269240 | GridSize: 199
Generation 224 | Revalues: 270290 | GridSize: 199
Generation 225 | Revalues: 271360 | GridSize: 197
Generation 226 | Revalues: 272550 | GridSize: 200
Generation 227 | Revalues: 273610 | GridSize: 203
Generation 228 | Revalues: 274650 | GridSize: 203
Generation 229 | Revalues: 275690 | GridSize: 204
Generation 230 | Revalues: 276800 | GridSize: 206
Generation 231 | Revalues: 277870 | GridSize: 209
Generation 232 | Revalues: 278990 | GridSize: 209
Generation 233 | Revalues: 280020 | GridSize: 213
Generation 234 | Revalues: 281060 | GridSize: 213
Generation 235 | Revalues: 282190 | GridSize: 214
