Instance,SBS_Prediction
71,0.8720860226077741
129,0.837786037984648
22,0.8495340178550035
183,0.8287488684708427
429,0.8286238556232864
64,0.8462172032640322
481,0.8678605323752852
241,0.8706639889080724
281,0.8583375666432069
84,0.8544716010909754
161,0.8353284861333979
103,0.8427071322370555
209,0.8518656042994422
206,0.845643861156815
244,0.850031115039447
336,0.8498224323509812
331,0.8390553575053765
0,0.8487899696448501
261,0.8351363798936556
504,0.8560080532373582
407,0.8463747870017128
440,0.8562029886628999
230,0.8432827472868263
430,0.8608495232135581
A,0.8438488587356363
357,0.8530235496445188
202,0.8565856550235437
345,0.8672624408738379
232,0.860297923432465
127,0.8525182842064105
20,0.8606989152149221
387,0.8655225983791874
67,0.827559885021476
502,0.8269527815813363
94,0.8671112448987078
74,0.8630346728974768
23,0.8623466635545423
156,0.8581333280973543
394,0.8448918309344846
121,0.8514558400802043
242,0.8602758450724787
80,0.8675188080752538
11,0.8499763149770588
59,0.8442831867518096
179,0.8392319527566796
427,0.8560754343285777
340,0.841311137663364
137,0.8582343859613982
366,0.8669283782250597
322,0.8555335020108826
81,0.8551295974421251
237,0.858978815677647
69,0.8549088630355834
239,0.8444936220966605
497,0.842137814415102
496,0.8590628713600639
