Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 35270 | GridSize: 300
Generation 2 | Revalues: 40580 | GridSize: 300
Generation 3 | Revalues: 42680 | GridSize: 300
Generation 4 | Revalues: 45050 | GridSize: 300
Generation 5 | Revalues: 48070 | GridSize: 300
Generation 6 | Revalues: 49570 | GridSize: 300
Generation 7 | Revalues: 51600 | GridSize: 298
Generation 8 | Revalues: 53290 | GridSize: 300
Generation 9 | Revalues: 54900 | GridSize: 300
Generation 10 | Revalues: 57050 | GridSize: 300
Generation 11 | Revalues: 59170 | GridSize: 300
Generation 12 | Revalues: 61030 | GridSize: 300
Generation 13 | Revalues: 63690 | GridSize: 300
Generation 14 | Revalues: 65480 | GridSize: 300
Generation 15 | Revalues: 67190 | GridSize: 300
Generation 16 | Revalues: 68580 | GridSize: 300
Generation 17 | Revalues: 70180 | GridSize: 300
Generation 18 | Revalues: 71340 | GridSize: 300
Generation 19 | Revalues: 73010 | GridSize: 300
Generation 20 | Revalues: 74610 | GridSize: 300
Generation 21 | Revalues: 76440 | GridSize: 298
Generation 22 | Revalues: 77920 | GridSize: 300
Generation 23 | Revalues: 79130 | GridSize: 300
Generation 24 | Revalues: 80920 | GridSize: 299
Generation 25 | Revalues: 82720 | GridSize: 300
Generation 26 | Revalues: 84210 | GridSize: 299
Generation 27 | Revalues: 86110 | GridSize: 300
Generation 28 | Revalues: 87870 | GridSize: 300
Generation 29 | Revalues: 89300 | GridSize: 299
Generation 30 | Revalues: 90540 | GridSize: 300
Generation 31 | Revalues: 92180 | GridSize: 300
Generation 32 | Revalues: 93650 | GridSize: 300
Generation 33 | Revalues: 95390 | GridSize: 300
Generation 34 | Revalues: 96890 | GridSize: 300
Generation 35 | Revalues: 98100 | GridSize: 300
Generation 36 | Revalues: 99340 | GridSize: 299
Generation 37 | Revalues: 100630 | GridSize: 300
Generation 38 | Revalues: 101900 | GridSize: 300
Generation 39 | Revalues: 103240 | GridSize: 300
Generation 40 | Revalues: 104810 | GridSize: 300
Generation 41 | Revalues: 106140 | GridSize: 300
Generation 42 | Revalues: 107510 | GridSize: 300
Generation 43 | Revalues: 108850 | GridSize: 300
Generation 44 | Revalues: 110260 | GridSize: 300
Generation 45 | Revalues: 111390 | GridSize: 297
Generation 46 | Revalues: 113040 | GridSize: 300
Generation 47 | Revalues: 114420 | GridSize: 300
Generation 48 | Revalues: 115830 | GridSize: 300
Generation 49 | Revalues: 117090 | GridSize: 299
Generation 50 | Revalues: 118310 | GridSize: 300
Generation 51 | Revalues: 119920 | GridSize: 300
Generation 52 | Revalues: 121570 | GridSize: 300
Generation 53 | Revalues: 123210 | GridSize: 300
Generation 54 | Revalues: 124660 | GridSize: 300
Generation 55 | Revalues: 125730 | GridSize: 300
Generation 56 | Revalues: 126970 | GridSize: 300
Generation 57 | Revalues: 128190 | GridSize: 300
Generation 58 | Revalues: 129530 | GridSize: 300
Generation 59 | Revalues: 130710 | GridSize: 300
Generation 60 | Revalues: 132220 | GridSize: 300
Generation 61 | Revalues: 133850 | GridSize: 300
Generation 62 | Revalues: 135200 | GridSize: 300
Generation 63 | Revalues: 136560 | GridSize: 300
Generation 64 | Revalues: 137840 | GridSize: 300
Generation 65 | Revalues: 139010 | GridSize: 300
Generation 66 | Revalues: 140530 | GridSize: 300
Generation 67 | Revalues: 141590 | GridSize: 300
Generation 68 | Revalues: 143160 | GridSize: 300
Generation 69 | Revalues: 144960 | GridSize: 300
Generation 70 | Revalues: 146200 | GridSize: 300
Generation 71 | Revalues: 147380 | GridSize: 297
Generation 72 | Revalues: 148940 | GridSize: 300
Generation 73 | Revalues: 150440 | GridSize: 300
Generation 74 | Revalues: 151750 | GridSize: 300
Generation 75 | Revalues: 153800 | GridSize: 300
Generation 76 | Revalues: 155010 | GridSize: 299
Generation 77 | Revalues: 156480 | GridSize: 299
Generation 78 | Revalues: 157830 | GridSize: 300
Generation 79 | Revalues: 159180 | GridSize: 300
Generation 80 | Revalues: 160300 | GridSize: 299
Generation 81 | Revalues: 161350 | GridSize: 300
Generation 82 | Revalues: 162700 | GridSize: 298
Generation 83 | Revalues: 163860 | GridSize: 300
Generation 84 | Revalues: 164880 | GridSize: 300
Generation 85 | Revalues: 166000 | GridSize: 300
Generation 86 | Revalues: 167170 | GridSize: 300
Generation 87 | Revalues: 168340 | GridSize: 300
