Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 22280 | GridSize: 261
Generation 2 | Revalues: 26500 | GridSize: 258
Generation 3 | Revalues: 31320 | GridSize: 278
Generation 4 | Revalues: 33580 | GridSize: 272
Generation 5 | Revalues: 36360 | GridSize: 272
Generation 6 | Revalues: 37800 | GridSize: 293
Generation 7 | Revalues: 39400 | GridSize: 267
Generation 8 | Revalues: 40920 | GridSize: 274
Generation 9 | Revalues: 42850 | GridSize: 276
Generation 10 | Revalues: 44300 | GridSize: 281
Generation 11 | Revalues: 45640 | GridSize: 291
Generation 12 | Revalues: 47430 | GridSize: 298
Generation 13 | Revalues: 49150 | GridSize: 300
Generation 14 | Revalues: 51240 | GridSize: 292
Generation 15 | Revalues: 52840 | GridSize: 299
Generation 16 | Revalues: 54420 | GridSize: 296
Generation 17 | Revalues: 56060 | GridSize: 297
Generation 18 | Revalues: 57530 | GridSize: 287
Generation 19 | Revalues: 59160 | GridSize: 285
Generation 20 | Revalues: 60390 | GridSize: 289
Generation 21 | Revalues: 61960 | GridSize: 297
Generation 22 | Revalues: 63200 | GridSize: 292
Generation 23 | Revalues: 64370 | GridSize: 289
Generation 24 | Revalues: 65480 | GridSize: 300
Generation 25 | Revalues: 66620 | GridSize: 296
Generation 26 | Revalues: 68020 | GridSize: 295
Generation 27 | Revalues: 69230 | GridSize: 300
Generation 28 | Revalues: 70540 | GridSize: 295
Generation 29 | Revalues: 72040 | GridSize: 300
Generation 30 | Revalues: 73480 | GridSize: 287
Generation 31 | Revalues: 74770 | GridSize: 299
Generation 32 | Revalues: 75830 | GridSize: 300
Generation 33 | Revalues: 76940 | GridSize: 298
Generation 34 | Revalues: 78150 | GridSize: 300
Generation 35 | Revalues: 79730 | GridSize: 294
Generation 36 | Revalues: 81250 | GridSize: 297
Generation 37 | Revalues: 82630 | GridSize: 296
Generation 38 | Revalues: 83830 | GridSize: 300
Generation 39 | Revalues: 85110 | GridSize: 298
Generation 40 | Revalues: 86550 | GridSize: 292
Generation 41 | Revalues: 87710 | GridSize: 300
Generation 42 | Revalues: 89450 | GridSize: 294
Generation 43 | Revalues: 90600 | GridSize: 300
Generation 44 | Revalues: 91830 | GridSize: 299
Generation 45 | Revalues: 93050 | GridSize: 300
Generation 46 | Revalues: 94240 | GridSize: 299
Generation 47 | Revalues: 95420 | GridSize: 299
Generation 48 | Revalues: 96610 | GridSize: 297
Generation 49 | Revalues: 97770 | GridSize: 295
Generation 50 | Revalues: 99020 | GridSize: 300
Generation 51 | Revalues: 100300 | GridSize: 300
Generation 52 | Revalues: 101720 | GridSize: 299
Generation 53 | Revalues: 102800 | GridSize: 295
Generation 54 | Revalues: 103900 | GridSize: 292
Generation 55 | Revalues: 104950 | GridSize: 297
Generation 56 | Revalues: 105970 | GridSize: 298
Generation 57 | Revalues: 107110 | GridSize: 299
Generation 58 | Revalues: 108500 | GridSize: 298
Generation 59 | Revalues: 109760 | GridSize: 299
Generation 60 | Revalues: 110890 | GridSize: 300
Generation 61 | Revalues: 112050 | GridSize: 300
Generation 62 | Revalues: 113290 | GridSize: 300
Generation 63 | Revalues: 114450 | GridSize: 300
Generation 64 | Revalues: 115820 | GridSize: 300
Generation 65 | Revalues: 117130 | GridSize: 299
Generation 66 | Revalues: 118310 | GridSize: 300
Generation 67 | Revalues: 119420 | GridSize: 300
Generation 68 | Revalues: 120740 | GridSize: 292
Generation 69 | Revalues: 122300 | GridSize: 297
Generation 70 | Revalues: 123630 | GridSize: 300
Generation 71 | Revalues: 124850 | GridSize: 294
Generation 72 | Revalues: 125930 | GridSize: 298
Generation 73 | Revalues: 127010 | GridSize: 299
Generation 74 | Revalues: 128210 | GridSize: 296
Generation 75 | Revalues: 129320 | GridSize: 300
Generation 76 | Revalues: 130620 | GridSize: 286
Generation 77 | Revalues: 132130 | GridSize: 291
Generation 78 | Revalues: 133340 | GridSize: 297
Generation 79 | Revalues: 134580 | GridSize: 298
Generation 80 | Revalues: 135680 | GridSize: 300
Generation 81 | Revalues: 136690 | GridSize: 299
Generation 82 | Revalues: 137850 | GridSize: 299
Generation 83 | Revalues: 139120 | GridSize: 298
Generation 84 | Revalues: 140410 | GridSize: 300
Generation 85 | Revalues: 141590 | GridSize: 300
Generation 86 | Revalues: 142970 | GridSize: 296
Generation 87 | Revalues: 144140 | GridSize: 300
