Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 7460 | GridSize: 101
Generation 2 | Revalues: 10570 | GridSize: 136
Generation 3 | Revalues: 13490 | GridSize: 147
Generation 4 | Revalues: 15500 | GridSize: 144
Generation 5 | Revalues: 17000 | GridSize: 150
Generation 6 | Revalues: 18140 | GridSize: 157
Generation 7 | Revalues: 19620 | GridSize: 160
Generation 8 | Revalues: 20750 | GridSize: 167
Generation 9 | Revalues: 22830 | GridSize: 176
Generation 10 | Revalues: 24400 | GridSize: 181
Generation 11 | Revalues: 25670 | GridSize: 182
Generation 12 | Revalues: 26810 | GridSize: 185
Generation 13 | Revalues: 28110 | GridSize: 189
Generation 14 | Revalues: 29240 | GridSize: 186
Generation 15 | Revalues: 30560 | GridSize: 203
Generation 16 | Revalues: 31950 | GridSize: 194
Generation 17 | Revalues: 33390 | GridSize: 187
Generation 18 | Revalues: 34630 | GridSize: 192
Generation 19 | Revalues: 35990 | GridSize: 201
Generation 20 | Revalues: 37090 | GridSize: 211
Generation 21 | Revalues: 38430 | GridSize: 219
Generation 22 | Revalues: 39590 | GridSize: 221
Generation 23 | Revalues: 40630 | GridSize: 222
Generation 24 | Revalues: 41800 | GridSize: 237
Generation 25 | Revalues: 43130 | GridSize: 239
Generation 26 | Revalues: 44420 | GridSize: 231
Generation 27 | Revalues: 45480 | GridSize: 240
Generation 28 | Revalues: 46610 | GridSize: 245
Generation 29 | Revalues: 48060 | GridSize: 242
Generation 30 | Revalues: 49200 | GridSize: 242
Generation 31 | Revalues: 50570 | GridSize: 246
Generation 32 | Revalues: 52070 | GridSize: 244
Generation 33 | Revalues: 53500 | GridSize: 239
Generation 34 | Revalues: 54850 | GridSize: 237
Generation 35 | Revalues: 55900 | GridSize: 241
Generation 36 | Revalues: 57540 | GridSize: 214
Generation 37 | Revalues: 58710 | GridSize: 218
Generation 38 | Revalues: 59870 | GridSize: 222
Generation 39 | Revalues: 60920 | GridSize: 226
Generation 40 | Revalues: 62370 | GridSize: 220
Generation 41 | Revalues: 63900 | GridSize: 209
Generation 42 | Revalues: 64990 | GridSize: 221
Generation 43 | Revalues: 66250 | GridSize: 228
Generation 44 | Revalues: 67510 | GridSize: 224
Generation 45 | Revalues: 68690 | GridSize: 227
Generation 46 | Revalues: 69910 | GridSize: 224
Generation 47 | Revalues: 71470 | GridSize: 214
Generation 48 | Revalues: 72600 | GridSize: 213
Generation 49 | Revalues: 74060 | GridSize: 206
Generation 50 | Revalues: 76080 | GridSize: 209
Generation 51 | Revalues: 77420 | GridSize: 215
Generation 52 | Revalues: 78690 | GridSize: 220
Generation 53 | Revalues: 79850 | GridSize: 215
Generation 54 | Revalues: 80970 | GridSize: 217
Generation 55 | Revalues: 82120 | GridSize: 219
Generation 56 | Revalues: 83140 | GridSize: 218
Generation 57 | Revalues: 84210 | GridSize: 216
Generation 58 | Revalues: 85390 | GridSize: 222
Generation 59 | Revalues: 86430 | GridSize: 223
Generation 60 | Revalues: 87490 | GridSize: 222
Generation 61 | Revalues: 88540 | GridSize: 224
Generation 62 | Revalues: 89650 | GridSize: 238
Generation 63 | Revalues: 90860 | GridSize: 243
Generation 64 | Revalues: 91890 | GridSize: 244
Generation 65 | Revalues: 93070 | GridSize: 247
Generation 66 | Revalues: 94770 | GridSize: 237
Generation 67 | Revalues: 95810 | GridSize: 232
Generation 68 | Revalues: 97050 | GridSize: 228
Generation 69 | Revalues: 98170 | GridSize: 230
Generation 70 | Revalues: 99460 | GridSize: 229
Generation 71 | Revalues: 100580 | GridSize: 230
Generation 72 | Revalues: 102040 | GridSize: 233
Generation 73 | Revalues: 103070 | GridSize: 235
Generation 74 | Revalues: 104180 | GridSize: 241
Generation 75 | Revalues: 105660 | GridSize: 219
Generation 76 | Revalues: 106750 | GridSize: 213
Generation 77 | Revalues: 107930 | GridSize: 215
Generation 78 | Revalues: 108950 | GridSize: 213
Generation 79 | Revalues: 110240 | GridSize: 215
Generation 80 | Revalues: 111380 | GridSize: 217
Generation 81 | Revalues: 112490 | GridSize: 215
Generation 82 | Revalues: 113810 | GridSize: 217
Generation 83 | Revalues: 115020 | GridSize: 211
Generation 84 | Revalues: 116060 | GridSize: 217
Generation 85 | Revalues: 117110 | GridSize: 226
Generation 86 | Revalues: 118260 | GridSize: 228
Generation 87 | Revalues: 119370 | GridSize: 231
Generation 88 | Revalues: 120580 | GridSize: 232
Generation 89 | Revalues: 121650 | GridSize: 233
Generation 90 | Revalues: 122690 | GridSize: 235
Generation 91 | Revalues: 123700 | GridSize: 238
Generation 92 | Revalues: 124790 | GridSize: 244
Generation 93 | Revalues: 125830 | GridSize: 249
Generation 94 | Revalues: 127080 | GridSize: 250
Generation 95 | Revalues: 128100 | GridSize: 249
Generation 96 | Revalues: 129150 | GridSize: 251
Generation 97 | Revalues: 130200 | GridSize: 255
Generation 98 | Revalues: 131240 | GridSize: 259
Generation 99 | Revalues: 132370 | GridSize: 263
Generation 100 | Revalues: 133450 | GridSize: 265
Generation 101 | Revalues: 134630 | GridSize: 270
Generation 102 | Revalues: 135870 | GridSize: 274
Generation 103 | Revalues: 137040 | GridSize: 268
Generation 104 | Revalues: 138220 | GridSize: 253
Generation 105 | Revalues: 139290 | GridSize: 257
Generation 106 | Revalues: 140500 | GridSize: 257
Generation 107 | Revalues: 141610 | GridSize: 256
