Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
I,0.2983870968,0.1174211272,-0.1326443420,3.0261439658,0.1433266775,0.1806451613,0.0809992228,-0.1410463451,2.4703330753,-0.1800185352,0.5209677419,0.1134319418,-0.0485671691,3.6176958626,-0.5912523594,0.5209677419,0.1134319418,-0.0485671691,3.6176958626,-0.5912523594
