Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
E,0.2858500000,0.0497245161,0.4696067517,2.7120103417,0.1924083601,0.2731500000,0.0565979461,0.5826685585,2.4741063972,0.1444610889,0.4410000000,0.0413763217,0.2636118724,2.7846454931,0.2806189826,0.4410000000,0.0413763217,0.2636118724,2.7846454931,0.2806189826
