Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 27740 | GridSize: 264
Generation 2 | Revalues: 29360 | GridSize: 292
Generation 3 | Revalues: 37540 | GridSize: 300
Generation 4 | Revalues: 43680 | GridSize: 300
Generation 5 | Revalues: 48750 | GridSize: 284
Generation 6 | Revalues: 51600 | GridSize: 297
Generation 7 | Revalues: 54570 | GridSize: 280
Generation 8 | Revalues: 61900 | GridSize: 297
Generation 9 | Revalues: 63610 | GridSize: 299
Generation 10 | Revalues: 65960 | GridSize: 300
Generation 11 | Revalues: 68840 | GridSize: 300
Generation 12 | Revalues: 70340 | GridSize: 299
Generation 13 | Revalues: 71870 | GridSize: 295
Generation 14 | Revalues: 74160 | GridSize: 300
Generation 15 | Revalues: 75970 | GridSize: 300
Generation 16 | Revalues: 77750 | GridSize: 300
Generation 17 | Revalues: 79400 | GridSize: 299
Generation 18 | Revalues: 80930 | GridSize: 300
Generation 19 | Revalues: 82060 | GridSize: 300
Generation 20 | Revalues: 83520 | GridSize: 300
Generation 21 | Revalues: 85770 | GridSize: 300
Generation 22 | Revalues: 87730 | GridSize: 299
Generation 23 | Revalues: 89170 | GridSize: 300
Generation 24 | Revalues: 91340 | GridSize: 300
Generation 25 | Revalues: 92780 | GridSize: 300
Generation 26 | Revalues: 95100 | GridSize: 300
Generation 27 | Revalues: 96420 | GridSize: 295
Generation 28 | Revalues: 98480 | GridSize: 300
Generation 29 | Revalues: 99780 | GridSize: 300
Generation 30 | Revalues: 101070 | GridSize: 300
Generation 31 | Revalues: 102400 | GridSize: 300
Generation 32 | Revalues: 104210 | GridSize: 300
Generation 33 | Revalues: 106090 | GridSize: 300
Generation 34 | Revalues: 107290 | GridSize: 299
Generation 35 | Revalues: 108800 | GridSize: 300
Generation 36 | Revalues: 111100 | GridSize: 299
Generation 37 | Revalues: 112600 | GridSize: 299
Generation 38 | Revalues: 114080 | GridSize: 300
Generation 39 | Revalues: 115110 | GridSize: 300
Generation 40 | Revalues: 116420 | GridSize: 300
Generation 41 | Revalues: 118300 | GridSize: 300
Generation 42 | Revalues: 119640 | GridSize: 296
Generation 43 | Revalues: 120890 | GridSize: 300
Generation 44 | Revalues: 121940 | GridSize: 300
Generation 45 | Revalues: 123150 | GridSize: 299
Generation 46 | Revalues: 125000 | GridSize: 298
Generation 47 | Revalues: 126110 | GridSize: 300
Generation 48 | Revalues: 127300 | GridSize: 299
Generation 49 | Revalues: 128520 | GridSize: 300
Generation 50 | Revalues: 129840 | GridSize: 300
Generation 51 | Revalues: 131000 | GridSize: 300
Generation 52 | Revalues: 132120 | GridSize: 300
Generation 53 | Revalues: 133800 | GridSize: 300
Generation 54 | Revalues: 135190 | GridSize: 300
Generation 55 | Revalues: 136420 | GridSize: 300
Generation 56 | Revalues: 137890 | GridSize: 300
Generation 57 | Revalues: 139030 | GridSize: 299
Generation 58 | Revalues: 140390 | GridSize: 298
Generation 59 | Revalues: 141560 | GridSize: 300
Generation 60 | Revalues: 142640 | GridSize: 299
Generation 61 | Revalues: 143950 | GridSize: 298
Generation 62 | Revalues: 145400 | GridSize: 300
Generation 63 | Revalues: 146610 | GridSize: 300
Generation 64 | Revalues: 147900 | GridSize: 300
Generation 65 | Revalues: 149420 | GridSize: 300
Generation 66 | Revalues: 150850 | GridSize: 300
Generation 67 | Revalues: 152060 | GridSize: 300
Generation 68 | Revalues: 153220 | GridSize: 299
