Fold,SBS_Best_Models
0,COMOLSD
1,COMOLSD
2,MOEAD
3,COMOLSD
4,MOEAD
5,MOEAD
6,COMOLSD
7,COMOLSD
8,COMOLSD
9,COMOLSD
10,COMOLSD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,MOEAD
15,COMOLSD
16,MOEAD
17,MOEAD
18,COMOLSD
19,COMOLSD
20,MOEAD
21,COMOLSD
22,MOEAD
23,MOEAD
24,COMOLSD
25,COMOLSD
26,MOEAD
27,COMOLSD
28,COMOLSD
29,COMOLSD
30,MOEAD
31,COMOLSD
32,MOEAD
33,COMOLSD
34,MOEAD
35,COMOLSD
36,COMOLSD
37,MOEAD
38,COMOLSD
39,MOEAD
40,COMOLSD
41,COMOLSD
42,MOEAD
43,COMOLSD
44,MOEAD
45,COMOLSD
46,MOEAD
47,COMOLSD
48,MOEAD
49,MOEAD
50,MOEAD
51,COMOLSD
52,MOEAD
53,MOEAD
54,COMOLSD
55,MOEAD
56,COMOLSD
57,COMOLSD
58,COMOLSD
59,COMOLSD
60,MOEAD
61,MOEAD
62,COMOLSD
63,COMOLSD
64,MOEAD
65,MOEAD
66,COMOLSD
67,COMOLSD
68,MOEAD
69,COMOLSD
70,COMOLSD
71,COMOLSD
72,MOEAD
73,MOEAD
74,MOEAD
75,MOEAD
76,COMOLSD
77,COMOLSD
78,MOEAD
79,COMOLSD
80,MOEAD
81,MOEAD
82,MOEAD
83,MOEAD
84,MOEAD
85,MOEAD
86,MOEAD
87,COMOLSD
88,MOEAD
89,COMOLSD
90,COMOLSD
91,COMOLSD
92,MOEAD
93,COMOLSD
94,MOEAD
95,MOEAD
96,MOEAD
97,MOEAD
98,COMOLSD
99,MOEAD
